Feature,symrk_p_adj,ccamk_p_adj,nsp1_p_adj,nsp2_p_adj
Feature837,0.508151826173896,0.694098595549943,0.340287347303215,0.0155939812043296
Feature839,0.886531016101597,0.268915446677664,4.80114888249764e-06,0.000430532180900397
Feature845,0.1834713346893,0.486712552674037,8.01905700286615e-05,0.0134911061061718
Feature846,0.491032329172926,0.373627797377591,0.718758927904442,0.424769883324278
Feature847,0.416735471313507,0.322606268971765,0.188092447631508,0.765649750119018
Feature848,0.263400352371854,0.419850435602074,0.00443617378255802,0.00675976521471988
Feature850,0.278767878266576,0.560061469310906,0.0244932145256004,0.47819218451663
Feature855,0.38821067932242,0.964296637357984,0.516113457914898,0.472157120055982
Feature858,0.562029026202333,0.502451496969122,0.698058049188215,0.337933508441474
Feature859,0.429556932243272,0.0272334050400122,0.00168344595138082,0.186790507256194
Feature860,0.269612952344798,0.560061469310906,0.859242654298747,0.724669587591593
Feature861,0.0384822466136294,0.611333161700679,0.922909653457958,0.118205435181229
Feature865,0.58451945328026,0.0600861870036156,0.00423413335188406,0.0459018465889575
Feature875,0.120660840467823,0.120661579370453,0.576281266270051,0.0666915008497816
Feature876,0.205396892897858,0.253332786067509,0.303664075986001,0.429516814499139
Feature877,0.827108461645624,0.740291616983212,0.73887975949084,0.0122464909180705
Feature878,0.343243119575221,0.746191531948087,0.569967972173147,0.323307016685878
Feature882,0.0107927473150872,0.0732677444371029,0.144156884793065,0.0682733303442193
Feature883,0.0427928266728897,0.000492948645942545,1.86810845556606e-07,0.000142379539598917
Feature886,0.00019802376961252,0.502278761112992,0.00229834856916549,0.0364910347917616
Feature891,0.435411101799761,0.856041642122072,0.828874584981604,0.529728393188422
Feature893,1,0.394158838743156,0.000625565918201846,0.40985674332414
Feature894,1,1,0.00284090103356246,0.0120178792531878
Feature895,0.00168114653761894,0.093267289609856,0.127496119039733,0.00154054751721079
Feature897,1,1,0.0115205128633217,0.0459018465889575
Feature899,0.269599029476722,0.716236384043017,0.288540081068875,0.00968439320997285
Feature903,1,0.324564246822516,0.163651225718518,0.00755912479915191
Feature904,0.0784955978111045,0.163076259410042,0.114101280444195,0.101458898079394
Feature907,1,1,0.00610167372327161,0.0983581216622703
Feature913,0.597690792227038,0.236657325849272,0.171559602332854,0.15081685167922
Feature914,0.302277428734421,0.704167151759394,0.012856485273923,0.702700630565165
Feature915,0.278767878266576,0.323859834731491,6.19059301440461e-06,0.121703654621658
Feature917,0.374052066752836,0.797220942727374,0.217155641404294,0.19679718351339
Feature928,0.00350025076599356,0.048447643981662,3.73127372461091e-06,0.00298318407531446
Feature929,1,0.159162501110132,0.922909653457958,0.193344877876929
Feature930,0.940934300171314,0.159162501110132,0.111068116490029,0.371035309486015
Feature932,1,0.220017731070007,0.0124932244392681,0.00197717375035422
Feature935,0.428419928550868,1,0.904468439626976,0.329865180007551
Feature948,0.026268116964786,0.746191531948087,8.96508305357314e-05,0.00122435501736616
Feature952,0.910745208576428,0.452091201401862,0.717641157463734,0.0951330907938299
Feature958,0.0172949711726094,0.333864230319533,0.219309812188618,0.118205435181229
Feature972,0.0162726874327451,1,1,1
Feature973,0.00786054694646546,0.752782351891403,0.0430455548533952,1
Feature976,0.821679374048164,0.485647552824019,0.675777780170981,0.852956089380404
Feature982,0.564625451169881,0.202866062181384,0.795017082415991,0.00876433336011183
Feature984,0.66684749721995,0.113771884529091,0.00355664001858525,0.0699137071126238
Feature985,0.569372374405707,0.157400087171867,0.0108449274328534,0.0418641369240155
Feature996,0.481781653910775,0.845577891502175,0.853775558040043,0.34278927952694
Feature997,0.311142333190081,0.156323563391165,0.0129463610525242,0.0508559699436675
Feature998,0.87138805795342,0.0537555432272339,0.00494643883125447,0.0578344841831281
Feature1000,0.343656665774171,0.302585753781016,0.00125353105277566,0.000443641606164296
Feature1001,0.508151826173896,0.475650086450948,0.0118334496918287,0.0146983267710201
Feature1002,0.0886321961665394,0.0757973654671746,0.00105586742962902,0.00238878295862797
Feature1003,0.891225574175267,0.000472385621166666,0.329843845749031,0.00712502035602845
Feature1004,0.463752227973087,0.0979130653615073,0.0585269712622754,0.0535882147567952
Feature1007,0.354630340541289,0.507439123216935,0.144156884793065,0.101146866952595
Feature1008,0.117329204178912,0.430832638121696,0.0716671472576031,0.831705398940407
Feature1009,0.0162726874327451,0.585893743793432,0.852349328538711,0.368503107700415
Feature1011,0.891109210781778,0.309527311929713,0.528689182567412,0.0835519584206638
Feature1014,0.264324283722716,0.814429351601824,0.745644713153288,0.811381791041939
Feature1015,0.0589410092058609,0.0621642596866046,0.326692049494201,0.341217023231924
Feature1018,0.600541173451666,0.922129401617525,2.37774708761082e-05,0.000218451983494358
Feature1021,0.813554305929716,0.141182549152341,0.00491932233218426,0.00712502035602845
Feature1023,0.831495067253723,0.0249308695959776,0.0098132085461619,0.0124653859350565
Feature1026,0.477175583828617,1,0.306309769256526,0.0366125549205838
Feature1028,0.877840953114944,0.626659800798889,0.556190237481579,0.148815254202522
Feature1029,0.835333801888486,0.596618570244214,0.516113457914898,0.180648970969524
Feature1030,0.654701787305615,0.625626072608721,0.697196913230485,0.385309516926701
Feature1033,0.398801418094849,0.220017731070007,0.45895651764209,0.396504068068215
Feature1038,0.877840953114944,0.318393280499024,0.858932400393169,0.264889434329925
Feature1041,0.000988473826847951,0.236657325849272,2.39868229708088e-05,0.0173897298012254
Feature1042,0.00523587567181767,0.00890690270227519,0.000530723350029991,0.0187010965039118
Feature1045,0.0830555116699818,0.270346267119607,0.127341865220655,0.00544162122064166
Feature1046,0.0640084412198963,0.159162501110132,0.516113457914898,0.103998143068561
Feature1047,0.0925087522668987,0.156323563391165,0.0970475290796416,0.0122677082356968
Feature1048,0.0277915793585225,0.258594600621736,1.02397609625996e-05,0.0027077898959046
Feature1049,0.374052066752836,1,0.00216904827645128,0.112024593631353
Feature1050,0.0330793173837639,0.245808913233022,0.603343792894092,0.0187010965039118
Feature1064,3.34013846747805e-07,0.000492948645942545,6.26730087383009e-08,0.0141310890680104
Feature1065,0.130508397417725,1,0.000532041340748305,0.00105239632862969
Feature1073,0.101109574396477,0.521304322792698,1.02397609625996e-05,0.0104721847026563
Feature1076,0.502018133824271,0.147078275158335,0.000608787955699731,0.069794201344388
Feature1077,1,0.686769579749531,0.50132256648047,0.375189373630726
Feature1088,0.848647144934874,0.348299288615788,0.00355664001858525,0.093768018015839
Feature1089,1,0.0593940500840318,0.000736855252370897,0.0229634139795848
Feature1090,1,0.0753784454327426,0.00402900087795796,0.0256646132722229
Feature1091,0.815663137445434,0.23278050914865,0.035354036783382,0.19679718351339
Feature1092,0.311142333190081,0.683727186104353,0.890991857981755,0.559062225119093
Feature1093,0.0020533148600685,0.166755674057304,2.40811724421055e-05,0.193403306985956
Feature1095,0.0427928266728897,0.851076479858073,0.123066338624228,0.23803889096289
Feature1097,0.0150009755778937,0.703113992261424,0.266583246259421,0.285342990992717
Feature1103,0.351694916447346,0.787867291266754,0.556190237481579,0.319307909272389
Feature1104,0.425653808433411,0.359598664360765,0.301593799896599,0.716681283660004
Feature1114,0.455179492630484,0.355021869312016,0.000995080478663506,0.00128964232007018
Feature1115,0.609349854811382,0.307543951874764,0.176936803778136,0.020332559017428
Feature1116,0.562029026202333,0.846009024474699,0.0227248068771014,0.118827621228785
Feature1119,0.573888253833851,0.231921249022533,0.852349328538711,0.0723761143510716
Feature1124,0.000555536664687271,0.827774670120033,0.049705291325365,0.977353012153574
