Feature,Lfc_symrk,Lfc_ccamk,Lfc_nsp1,Lfc_nsp2
Feature456,-0.0490998483250088,-1.42331717890373,-1.34709807403102,-1.97427489311835
Feature483,2.48512271239739,0.272961043079803,2.33559879852129,3.35459818766322
Feature495,-0.417961248075238,-3.34346306390712,-2.99655067899105,0.649465602212775
Feature498,-0.426697957330598,-0.69673533347256,-0.890114050665136,-0.325113622853897
Feature505,-0.383869097752552,-0.805731760991493,-0.315490254194282,-0.278631021891041
Feature506,-0.290634519057795,-1.04855974321416,0.175705327279203,-0.504582071644265
Feature507,-0.4782246078673,-1.02651113144803,0.00257496877121367,-0.579834007685447
Feature514,0.511995247703302,-0.22801350531861,-1.95636779471165,-1.77599475717073
Feature515,0.186775410897416,-2.28259488169512,-4.07775200767369,-0.617105314911089
Feature516,-0.685153472731495,-2.76494514558502,-1.45900674877703,-1.04249230452233
Feature520,-1.06525294522555,-10.764142994873,-9.3602439001883,-4.20878436794633
Feature525,-0.502460195667928,0.435535456434445,-0.214782390476696,-0.93378272372812
Feature526,-0.308673865785172,-1.03123417191719,-0.319518229214001,-1.00423981821192
Feature532,0.485077193953143,-2.31498034025949,-3.50026245509598,-2.58131768036062
Feature535,-0.28812599968451,-4.09906400905432,-2.7730012593942,-2.00387995481003
Feature537,-1.37633928716946,0.786707653654187,0.874725818875789,-0.189813080584557
Feature538,-0.845165397311354,-4.83367993697254,-1.46393595575972,1.08042740624353
Feature540,-1.99051971896783,-0.576484666135826,-0.0915681564888033,0.208745418772924
Feature549,-0.130541380046097,0.847383048408115,1.51265645104638,1.59908648629029
Feature569,0.0419064926123642,0.190180022848165,0.122406586779649,0.149365863719142
Feature575,-0.167231302052181,-3.90028068025023,-1.46643247336151,-0.592012646106739
Feature588,-0.169278394293116,0.604769234776903,0.961079405305176,1.23483799725667
Feature589,-0.106616025313406,0.993221913134892,-0.37273176087208,-0.0867559805024104
Feature591,0.258518477083039,-2.46845791981494,-1.27368204963635,-3.32969118176315
Feature614,-2.691889479532,2.19004150379116,1.89024818874156,1.74531977547116
Feature627,-0.588101030773922,-2.53664728325778,-1.94631023165924,-1.17952047186834
Feature628,-0.670566886893914,-0.828529683454266,-0.299898448069459,-0.0169646832571413
Feature632,-0.170583777633767,-0.227656498867406,0.433053411034026,0.380134704577478
Feature633,-0.48278664320001,-2.71247855193377,0.876690898403074,0.108808124271734
Feature634,-0.0306977638069194,-0.403235881284673,-0.0406818665458628,0.0920762448387588
Feature636,-0.595263966118007,-3.6651817842044,-4.18204732628174,-7.81195271874892
Feature637,-0.0871492103367764,-0.738395001069009,-0.65058433089985,0.253322956751753
Feature646,0.616149455143412,0.429601710638759,-0.0176243409776259,1.10222511217086
Feature647,-0.139337825828057,-0.783742109000781,-2.40084387702279,-0.286443864261293
Feature649,0.955946172920748,0.666691476963821,-3.58546765696105,0.970325796611106
Feature652,-0.146537144206369,-0.30565510953643,0.243852879911978,0.681609102076168
Feature657,-1.30254137786546,-2.73110825057667,-5.76424260189044,-2.6934864504861
Feature658,-1.86353358460787,-0.675120638653554,-0.366686492672192,0.546324328814604
Feature666,-0.15805859803883,-5.0345328446484,-6.60975906878794,-1.35331189471259
Feature668,-0.311016836707815,-0.801041185805097,-0.787875567648108,-0.556956849059439
Feature670,-0.54592220346398,-0.638189282077264,-1.03207140690187,-0.638393002232342
Feature671,-0.504667497054128,-0.818786588340715,-0.959497235990058,-0.629021249901586
Feature686,0.943395162461913,1.88025307817521,2.68778313908228,3.89181811543644
Feature699,0.801347777107842,-0.438402113965406,0.411754063894424,0.354092256977389
Feature702,-0.513521803195545,-0.391089813906665,-0.750063314803982,-0.531278555276231
Feature704,-0.317011368869993,0.350606075870739,0.267588808645939,0.341151175806305
Feature705,-0.342689191920794,-0.0506764537118302,0.252029214884602,0.34313053402847
Feature706,-0.402262326957986,-0.0235218522849751,0.135714744340691,-0.183967078350246
Feature733,-0.0413947260893571,-1.09231300649074,-0.513693990494389,0.427655711359498
Feature752,-1.0347762444222,-2.83493378812982,-1.06164350835012,0.626240895074845
Feature757,-0.325892346906434,-0.78443514136433,-2.93213985791711,-0.455145721359
Feature759,0.0288367350726649,0.173812970912424,0.121280217950627,0.13249204240223
Feature761,-0.138508188121315,-0.206024359022652,-0.00209515534951986,-0.12727246019183
Feature763,0.938818658716469,0.746379528979944,2.13338640679808,1.19497498942109
