Feature,symrk_p_adj,ccamk_p_adj,nsp1_p_adj,nsp2_p_adj
Feature613,1,0.920545354124051,0.561374296797322,0.166363755098288
Feature617,0.814620707387841,0.287099086356553,0.996538900830869,0.0131600234076997
Feature621,0.144949825414003,0.0891834723844749,0.0505602743767011,0.0492586986032543
Feature622,0.867129600288192,0.0670715976986062,0.00607980711023714,7.56484727137408e-05
Feature624,1,0.837988992733261,0.907774859857753,0.147744144996573
Feature625,1,0.43615299418008,0.188021506801875,0.467508773594231
Feature626,1,0.725031146034628,0.549075672128376,0.0194942847108982
Feature627,0.470702512879426,0.445912567893692,1.2255363025145e-06,0.774984177331638
Feature639,1,0.0142369118328682,0.00431622201435783,0.027885144806131
Feature640,1,0.532179855148905,0.219862829181229,0.0142705876966969
Feature643,1,0.151758085812399,0.0183339420387327,0.000144489011878286
Feature644,0.455895766616892,0.260922107881931,0.185135594253196,0.557792251083004
Feature650,0.083686501771449,0.110605384463941,8.16246516751606e-05,0.0329078079411193
Feature651,3.97255648171784e-05,0.0111370867342354,0.00026880925582275,0.00417106342973403
Feature654,0.593199589469461,0.0670715976986062,0.036081228602383,0.349381295433294
Feature660,0.0028939400624395,0.920650448547357,0.402504342332289,0.789693309137894
Feature662,0.989925179712355,0.163594867415328,0.578697176195714,0.135573604787642
Feature663,1,0.0548708381175162,0.0267370600906276,0.0283873276984815
Feature670,1,0.524768209349455,0.91262879614253,0.485409836004512
Feature671,0.687664208812944,0.326180073753732,0.965360995953435,0.762712878839743
Feature675,0.299195545945279,0.598169582233191,0.0411372462886964,0.208464929142548
Feature678,0.877597302277275,0.919001188364119,0.000899116089251181,0.426161135809843
Feature679,0.836589437895125,0.319655821763766,0.000439723263087602,0.556428330900303
Feature680,0.0745765146978399,0.193497076062202,0.492155003400148,0.00670994943154111
Feature681,1,1,8.34790958705742e-05,0.00518748547652004
Feature682,0.853229785198232,0.316906773626195,0.650507278572972,0.11059062631224
Feature683,1,1,1.16219362914292e-05,0.0204900727383329
Feature684,0.226608022526857,0.196360739343747,0.120635629322452,0.379330925055763
Feature685,0.499407073709287,0.010861501256836,0.769500427198827,0.0144448140936311
Feature690,0.448570262737432,0.320294345942846,0.00471309713758548,1
Feature697,0.788721819159946,0.332502275332965,8.16246516751606e-05,0.000201758545196536
Feature698,0.00127802215201399,0.0575755323547609,0.00929613199596486,0.0377297456055849
Feature699,0.00152820127955206,0.112930774682478,5.53945120457097e-06,0.527591550940382
Feature700,0.672846571300169,0.149116245718835,0.809369336516086,0.0560357881213991
Feature702,0.550448020861895,0.46858296820812,0.683191109571026,0.0504386347004577
Feature706,0.839597485260793,0.321568134933751,0.948427171052352,0.00551201065572229
Feature707,0.794221463460525,0.365675690401417,0.652522370906927,0.0838285926786287
Feature708,0.00100126786542482,0.446527466290597,0.000473289693567588,0.0174439494077203
Feature709,0.628280566796431,0.629193438743944,0.304712381656146,0.426161135809843
Feature714,1,1,0.00287029723827546,0.0483870152812111
Feature716,1,1,7.4208853024671e-06,0.0621210622265186
Feature717,0.477629454120662,0.445912567893692,0.000200858369294587,0.00551201065572229
Feature718,0.53475244425891,0.910304000946245,0.0292910545773986,0.238506140200321
Feature719,0.143719424385319,0.855705314478066,2.09761268660236e-06,0.357439650098672
Feature720,0.269023743659775,0.200352789072737,0.842093634130586,0.197120634236789
Feature721,0.26324754692329,0.0324280775230353,0.576472865077029,0.345520482091106
Feature722,0.00364615691852618,0.321537371823223,0.266196285440327,0.737950756969498
Feature723,0.887866101060109,0.981597896055861,0.315230297877268,0.307351911318512
Feature728,0.514665741711891,0.365675690401417,0.710386019609008,0.0120088805279998
Feature729,1,1,0.0306567140707333,0.0459092235370477
Feature730,0.0176245630781995,0.509512676908079,6.27659636276708e-06,0.0465457129573448
Feature731,1,1,0.0102336581932385,1
Feature733,0.864952657568059,0.764503994504776,0.329820793219345,0.233587440701891
Feature737,4.3504206259648e-07,0.000466469611659193,6.82322491840637e-08,0.0100160250201985
