formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C15H30N3O4	[M - H]-	C15H29N3O4-		117,101	113,769	3,332	35	0,636	0,193	5,076	6,321		315,218	584	9,737	650280806195649861	650277947697387176	1359	
1	C9H12N4O6S	[M - H]-	C9H11N4O6S-		130,353	130,353	0,000	39	0,519	-0,587	5,113	-5,077		303,039	585	9,744	650280807302946548	650277934149784546	1215	
1	C15H27N4O3	[M - H]-	C15H26N4O3-		89,887	89,079	0,808	36	0,300	-1,581	4,438	5,752		310,203	585	9,744	650280806736715297	650277939216504065	1274	
1	C10H17N4O	[M - H]-	C10H16N4O-		50,779	50,779	0,000	17	0,420	-5,257	7,253	5,014		208,134	586	9,763	650280806057237689	650277896958887721	563	
1	C17H14O7	[M - H]-	C17H13O7-		91,818	86,706	5,112	27	0,608	-3,088	4,636	-1,682		329,066	586	9,767	650280808141807483	650277954278250615	1451	
1	C18H35NO5	[M - H]-	C18H34NO5-		111,882	109,146	2,736	34	0,443	-2,406	4,981	-1,055		344,244	586	9,771	650280815486035464	650277963077900964	1559	
1	C10H19NO3	[M - H]-	C10H18NO3-		50,390	50,390	0,000	10	0,243	-1,527	6,454	-1,327		200,129	586	9,773	650280815666390612	650277895495075421	523	
1	C10H8N3O4	[M - H]-	C10H7N3O4-		51,282	48,610	2,672	20	0,107	0,123	6,541	4,011		233,045	587	9,780	650280817000179804	650277904156314244	737	
1	C9H8N3O2	[M - H]-	C9H7N3O2-		57,166	53,381	3,784	20	0,272	-0,185	8,973	4,289		189,055	587	9,783	650280815376983497	650277892659725547	443	
1	C8H6N2O4S	[M - H]-	C8H5N2O4S-		83,032	83,032	0,000	24	0,366	0,322	5,544	-1,072		224,997	587	9,784	650280820934437699	650277901270632778	673	
1	C16H24O8	[M - H]-	C16H23O8-		141,905	136,038	5,867	26	0,622	-3,024	4,715	0,477		343,140	587	9,784	650280821806853065	650277961639254593	1540	
1	C9H16N3O6S	[M - H]-	C9H15N3O6S-		66,073	63,519	2,554	44	0,845	-0,091	6,304	-4,754		293,067	587	9,785	650280818547878390	650277925916365251	1106	
1	C7H6O2	[M - H]-	C7H5O2-		20,246	17,305	2,940	3	0,018	-1,470	3,406	2,333		121,030	587	9,786	650280815678973537	650277874938789352	79	
1	C22H20O11	[M - H]-	C22H19O11-		63,646	58,034	5,611	19	0,861	0,668	3,458	0,327		459,093	587	9,786	650280818921171547	650277985207050477	1876	
1	C14H16N3O3S2	[M - H]-	C14H15N3O3S2-		109,735	109,735	0,000	42	0,748	-3,805	5,168	2,279		337,057	588	9,796	650280825804024873	650277958019570032	1500	
1	C15H12O5	[M - H]-	C15H11O5-		69,777	64,136	5,641	26	0,730	0,754	6,262	0,014		271,061	588	9,798	650280820997352297	650277915904560926	973	
1	C13H23NO3	[M - H]-	C13H22NO3-		64,757	63,942	0,815	16	0,404	-1,695	7,963	-1,051		240,160	589	9,814	650280820317874931	650277905959865189	782	
1	C6H6O2	[M - H]-	C6H5O2-		7,398	4,500	2,898	0	0,000			2,174		109,030	589	9,823	650280829025250794	650277872187325718	37	
1	C16H14O5	[M - H]-	C16H13O5-		83,521	78,245	5,275	28	0,709	-4,931	7,324	1,876		285,077	589	9,825	650280829641813806	650277921457819830	1053	
1	C18H32O5	[M - H]-	C18H31O5-		183,092	179,857	3,235	36	0,675	-4,618	4,641	1,511		327,218	590	9,825	650280830291931230	650277952239818777	1433	
1	C18H28N2O8	[M - H]-	C18H27N2O8-		97,571	94,155	3,415	34	0,750	1,454	4,418	3,306		399,179	590	9,832	650280833836118241	650277980572344138	1793	
1	C16H31N4O5	[M - H]-	C16H30N4O5-		128,302	128,302	0,000	37	0,725	2,153	5,457	4,526		358,224	591	9,845	650280839863333282	650277967498697779	1638	
1	C15H6O6	[M - H]-	C15H5O6-		97,625	93,994	3,631	26	0,736	-6,293	7,207	1,003		281,009	591	9,851	650280841725604445	650277920124031074	1037	
1	C15H8O5	[M - H]-	C15H7O5-		113,630	109,113	4,517	35	0,801	-4,076	4,924	-1,124		267,030	591	9,858	650280854669227168	650277913291509380	943	
1	C18H35NO4	[M - H]-	C18H34NO4-		142,381	139,854	2,527	25	0,520	-5,062	7,096	-1,865		328,249	592	9,872	650280860960683354	650277953053513812	1444	
1	C9H16N3O2	[M - H]-	C9H15N3O2-		26,904	26,904	0,000	13	0,170	7,969	12,877	4,498		197,118	593	9,880	650280861380113822	650277894115149225	483	
1	C11H20O4	[M - H]-	C11H19O4-		77,889	76,861	1,028	14	0,263	-4,672	7,899	-0,942		215,129	593	9,885	650280878388017476	650277899408361562	625	
1	C8H18N2O6	[M - H]-	C8H17N2O6-		88,835	87,367	1,468	22	0,324	3,098	9,729	4,809		237,110	593	9,886	650280880053156425	650277905074866940	761	
1	C14H24N3O5	[M - H]-	C14H23N3O5-		97,556	94,472	3,083	29	0,368	0,713	3,819	4,605		313,166	593	9,886	650280880959126261	650277943742158335	1326	
1	C10H19N4O2	[M - H]-	C10H18N4O2-		74,075	73,760	0,315	21	0,653	6,311	8,805	5,056		226,145	594	9,899	650280879117826572	650277901945915812	691	
1	C10H17N4O	[M - H]-	C10H16N4O-		65,894	62,972	2,921	20	0,510	-0,135	8,647	4,787		208,134	594	9,899	650280881621826396	650277897067939640	566	
1	C7H8N2O6S	[M - H]-	C7H7N2O6S-		118,581	118,581	0,000	34	0,716	-1,550	7,840	-0,893		247,003	595	9,909	650280895588860460	650277907830525003	830	
1	C7H13N3OP	[M - H]-	C7H12N3OP-		29,960	29,960	0,000	16	0,505	-0,362	8,532	9,093		185,074	595	9,918	650280894154408279	650277891191718962	405	
1	C9H12N4O6S	[M - H]-	C9H11N4O6S-		94,164	94,164	0,000	41	0,813	-5,707	7,776	-6,166		303,039	596	9,930	650280900663969254	650277934124618717	1214	
1	C4H9O3PS	[M - H]-	C4H8O3PS-		32,861	32,861	0,000	7	0,108	-0,156	4,102	1,963		166,994	596	9,936	650280897463715202	650277885730734559	283	
1	C7H8N2O6S	[M - H]-	C7H7N2O6S-		91,196	91,196	0,000	34	0,738	2,084	7,615	-3,767		247,002	596	9,937	650280901175674435	650277907864079440	831	
1	C8H17N4O2	[M - H]-	C8H16N4O2-		57,667	57,667	0,000	18	0,339	2,961	10,697	6,047		200,129	597	9,948	650280897274971468	650277895541212775	525	
1	C12H12N2O	[M - H]-	C12H11N2O-		43,249	42,770	0,479	11	0,253	-1,955	10,174	10,113		199,090	597	9,951	650280896633242547	650277894853346829	503	
1	C19H33N3O5	[M - H]-	C19H32N3O5-		146,025	143,095	2,931	42	0,758	-0,926	6,022	1,444		382,235	597	9,954	650280901095982636	650277974243139070	1730	
1	C18H37NO5	[M - H]-	C18H36NO5-		120,206	115,010	5,197	36	0,703	-2,383	4,690	-0,295		346,260	597	9,956	650280904321402673	650277964780788478	1577	
1	C25H26N2O7	[M - H]-	C25H25N2O7-		16,899	16,899	0,000	16	0,703	-3,678	5,393	-2,267		465,166	598	9,963	650280913238494663	650277986880577797	1880	
1	C9H16O2	[M - H]-	C9H15O2-		16,652	15,364	1,288	4	0,070	-8,703	8,703	-0,906		155,108	599	9,989	650280907299358780	650277882425622697	221	
1	C20H37NO6	[M - H]-	C20H36NO6-		82,831	79,191	3,640	28	0,714	-3,792	5,671	-1,953		386,254	600	9,992	650280914526146184	650277976294153809	1744	
1	C7H6O2	[M - H]-	C7H5O2-		9,288	6,643	2,645	1	0,008	8,949	8,949	4,189		121,030	601	10,013	650280914341596759	650277875286916614	85	
1	C11H16N3O5S	[M - H]-	C11H15N3O5S-		85,747	85,747	0,000	42	0,816	0,558	4,834	-4,601		301,072	601	10,014	650280915297898344	650277933575164828	1200	
1	C17H20N4O4	[M - H]-	C17H19N4O4-		168,134	163,341	4,793	40	0,612	-1,800	4,504	-3,627		343,140	601	10,015	650280935791278227	650277961702169158	1541	
1	C12H14N2O9	[M - H]-	C12H13N2O9-		79,675	79,481	0,194	37	0,656	1,897	5,981	10,489		329,066	602	10,033	650280934495238097	650277954353748097	1453	
1	C12H19NO2	[M - H]-	C12H18NO2-		84,284	80,886	3,398	19	0,395	2,859	6,571	-1,869		208,134	602	10,035	650280936776939846	650277897000830766	564	
1	C10H19N4O2	[M - H]-	C10H18N4O2-		101,215	98,733	2,482	27	0,695	0,054	9,332	5,114		226,145	602	10,035	650280934478460860	650277902000441769	692	
1	C9H18N2O8S	[M - H]-	C9H17N2O8S-		121,115	121,115	0,000	39	0,453	0,500	4,635	2,693		313,072	602	10,036	650280945165556097	650277943222064599	1317	
1	C8H17N4O2	[M - H]-	C8H16N4O2-		70,886	70,199	0,687	16	0,395	-7,657	9,701	4,635		200,129	602	10,036	650280937322199478	650277895352469065	519	
1	C13H20N6O4S	[M - H]-	C13H19N6O4S-		135,563	135,563	0,000	49	0,791	-1,432	5,556	-1,112		355,119	602	10,037	650280945161361783	650277966550784966	1617	
1	C10H20O3	[M - H]-	C10H19O3-		110,331	107,382	2,949	19	0,377	-0,019	10,038	-2,688		187,133	602	10,040	650280934486849482	650277892370318526	434	
1	C16H27NO2	[M - H]-	C16H26NO2-		95,867	90,871	4,996	19	0,359	-4,929	8,459	-0,262		264,197	603	10,042	650280938458856160	650277912750444079	926	
1	C8H14O3	[M - H]-	C8H13O3-		9,282	7,096	2,186	3	0,048	7,214	9,486	-0,464		157,087	603	10,049	650280935929690302	650277883654553869	241	
1	C16H33N4O5S	[M - H]-	C16H32N4O5S-		65,853	59,893	5,960	33	0,459	-0,388	3,379	2,306		392,211	604	10,059	650280951884832277	650277979439881993	1780	
1	C18H33NO6S	[M - H]-	C18H32NO6S-		154,349	154,349	0,000	33	0,629	-1,956	4,273	0,032		390,196	605	10,081	650280955819094428	650277978194173625	1764	
1	C13H30N2O6S	[M - H]-	C13H29N2O6S-		153,976	150,083	3,892	46	0,756	-0,224	5,946	-2,442		341,174	605	10,083	650280954967646483	650277959307221480	1523	
1	C9H12N6O4S	[M - H]-	C9H11N6O4S-		98,112	98,112	0,000	46	0,831	-2,332	6,096	-3,937		299,056	606	10,093	650280954913120504	650277932404953912	1180	
1	C7H14N3O2	[M - H]-	C7H13N3O2-		57,594	57,594	0,000	15	0,071	-4,790	6,826	6,706		171,102	607	10,120	650280951872249358	650277887907578570	331	
1	C16H33NO3	[M - H]-	C16H32NO3-		127,763	124,508	3,255	27	0,566	-4,880	6,574	0,144		286,239	608	10,125	650280955823288753	650277922535756008	1063	
1	C16H33N4O3	[M - H]-	C16H32N4O3-		122,813	121,110	1,702	38	0,587	-0,694	6,327	2,585		328,249	608	10,127	650280958222431647	650277953011570767	1443	
1	C9H16O2	[M - H]-	C9H15O2-		24,678	23,952	0,726	5	0,098	-3,503	5,297	-0,836		155,108	608	10,140	650280957064803143	650277882467565742	222	
1	C16H35N4O3	[M - H]-	C16H34N4O3-		92,849	92,219	0,629	28	0,572	-3,018	4,886	2,272		330,264	609	10,148	650280957861721458	650277955729479909	1473	
1	C17H22N4O4	[M - H]-	C17H21N4O4-		93,528	88,961	4,568	38	0,674	-2,380	5,792	-3,053		345,156	609	10,151	650280961082947762	650277963711240913	1568	
1	C7H6O2	[M - H]-	C7H5O2-		7,897	5,396	2,501	1	0,010	7,697	7,697	1,986		121,030	609	10,152	650280957547148447	650277874875874787	78	
1	C18H32O5	[M - H]-	C18H31O5-		159,693	159,693	0,000	32	0,609	0,774	6,316	6,957		327,220	609	10,153	650280958708971035	650277952508254253	1437	
1	C13H25NO3	[M - H]-	C13H24NO3-		111,291	106,582	4,709	24	0,645	-2,910	4,841	-1,171		242,176	609	10,157	650280957203215284	650277906836474810	801	
1	C11H20N3O2	[M - H]-	C11H19N3O2-		91,511	91,511	0,000	24	0,572	-1,247	5,157	3,375		225,149	609	10,157	650280957693949190	650277901656508801	684	
1	C10H23N3O5	[M - H]-	C10H22N3O5-		161,799	161,799	0,000	35	0,657	-1,228	5,648	7,210		264,158	610	10,159	650280959619135379	650277912674946597	924	
1	C17H16N6O8	[M - H]-	C17H15N6O8-		35,806	34,005	1,801	23	0,832	-1,238	3,889	5,919		431,098	610	10,165	650280959715604421	650277982963097612	1831	
1	C14H25N4O	[M - H]-	C14H24N4O-		79,024	75,767	3,257	21	0,418	-3,067	7,200	3,318		264,196	611	10,178	650280964862016170	650277912712695338	925	
1	C8H6N2O4S	[M - H]-	C8H5N2O4S-		120,838	120,838	0,000	31	0,689	-3,921	8,287	0,028		224,998	612	10,196	650280965801540387	650277901245466949	672	
1	C10H18O3	[M - H]-	C10H17O3-		50,754	50,754	0,000	12	0,320	-5,675	11,652	-0,664		185,118	612	10,198	650280964044126696	650277891472737365	412	
1	C16H12O5	[M - H]-	C16H11O5-		77,713	72,664	5,049	28	0,693	-1,947	2,904	0,183		283,061	612	10,206	650280966099336076	650277921067749524	1047	
1	C12H9N6O3	[M - H]-	C12H8N6O3-		33,970	29,390	4,580	24	0,455	0,015	3,959	-5,118		284,065	612	10,206	650280966011255656	650277921218744483	1050	
1	C9H14O3	[M - H]-	C9H13O3-		26,137	26,137	0,000	5	0,032	0,784	9,300	-1,288		169,087	615	10,242	650280969383476234	650277886536041002	298	
1	C8H6N2O4S	[M - H]-	C8H5N2O4S-		107,270	107,270	0,000	30	0,556	1,224	5,797	-1,205		224,997	615	10,242	650281005320273521	650277901216106816	671	
1	C19H36N2O4	[M - H]-	C19H35N2O4-		152,233	151,342	0,890	35	0,638	-4,920	6,354	-1,439		355,260	615	10,244	650281012651918178	650277966810831844	1623	
1	C8H14O	[M - H]-	C8H13O-		7,451	4,500	2,951	0	0,000			2,023		125,097	615	10,244	650281011393626649	650277875718929961	92	
1	C8H16N3O3	[M - H]-	C8H15N3O3-		84,071	82,234	1,837	21	0,430	-2,477	9,683	6,630		201,113	615	10,246	650281011716588175	650277895797065354	532	
1	C9H20N3O2	[M - H]-	C9H19N3O2-		52,274	49,786	2,488	14	0,288	-0,254	5,862	1,614		201,149	615	10,247	650281011678839419	650277895847397012	534	
1	C9H16N2OS	[M - H]-	C9H15N2OS-		42,128	42,128	0,000	15	0,274	-2,959	7,913	-4,258		199,090	615	10,248	650281011741754025	650277894878512658	504	
1	C16H31N4O2	[M - H]-	C16H30N4O2-		66,708	64,194	2,513	29	0,386	-2,315	6,709	4,022		310,239	615	10,248	650281012693861260	650277939388470549	1278	
1	C17H28N2O7	[M - H]-	C17H27N2O7-		60,379	60,379	0,000	38	0,708	2,589	6,033	7,113		371,185	615	10,251	650281024186255638	650277970271132978	1690	
1	C9H18O3	[M - H]-	C9H17O3-		38,248	35,291	2,957	10	0,166	-8,815	8,815	-3,561		173,118	615	10,253	650281020109391929	650277888863879997	354	
1	C19H26N6O3	[M - H]-	C19H25N6O3-		48,988	48,988	0,000	20	0,709	-2,233	5,007	7,825		385,202	616	10,264	650281021329934539	650277975581122089	1736	
1	C3H9NO4P	[M - H]-	C3H8NO4P-		14,076	14,076	0,000	4	0,448	3,020	15,981	-5,934		153,019	616	10,264	650281032314817360	650277881876168823	211	
1	C8H20N2O7	[M - H]-	C8H19N2O7-		106,238	106,121	0,117	30	0,547	-0,478	8,600	6,646		255,121	616	10,265	650281036811111908	650277910636514658	885	
1	C6H15N3O2S	[M - H]-	C6H14N3O2S-		116,502	116,502	0,000	33	0,655	-3,296	7,024	1,868		192,082	617	10,276	650281035900947778	650277892957521181	454	
1	C16H12O6	[M - H]-	C16H11O6-		139,259	134,358	4,901	33	0,584	-3,023	4,954	0,282		299,056	617	10,277	650281038010683228	650277932325262131	1179	
1	C18H31NO6	[M - H]-	C18H30NO6-		146,081	144,979	1,102	37	0,619	-4,174	5,544	2,018		356,209	617	10,279	650281039889732063	650277966873746414	1625	
1	C18H33NO6S	[M - H]-	C18H32NO6S-		118,424	118,424	0,000	24	0,481	-3,223	4,314	0,122		390,196	619	10,320	650281040346911314	650277978299031235	1766	
1	C18H37NO4	[M - H]-	C18H36NO4-		109,052	109,052	0,000	18	0,450	-5,043	8,521	-1,248		330,265	619	10,321	650281039705182608	650277955813365999	1475	
1	C14H27N8O5	[M - H]-	C14H26N8O5-		56,992	52,495	4,497	16	0,830	7,235	7,235	-2,633		386,202	619	10,322	650281040082670101	650277975996358205	1740	
1	C10H19NO3	[M - H]-	C10H18NO3-		66,546	66,546	0,000	14	0,259	-3,792	8,632	-1,924		200,129	620	10,327	650281048366421025	650277895469909592	522	
1	C9H18N2O6	[M - H]-	C9H17N2O6-		132,026	130,099	1,927	31	0,609	0,668	8,852	7,501		249,111	620	10,331	650281048840377468	650277908233178217	836	
1	C12H20O4	[M - H]-	C12H19O4-		105,663	100,534	5,129	21	0,443	0,074	4,467	-0,548		227,129	620	10,332	650281060718648162	650277902285654466	698	
1	C11H20O2	[M - H]-	C11H19O2-		47,502	44,339	3,163	11	0,227	-5,341	6,461	-2,532		183,139	620	10,332	650281060269857372	650277890700985344	394	
1	C11H18O	[M - H]-	C11H17O-		7,565	5,328	2,237	1	0,024	15,351	15,351	-1,305		165,128	620	10,332	650281060156611087	650277885672014298	282	
1	C26H41N5O6S	[M - H]-	C26H40N5O6S-		83,727	83,727	0,000	29	0,717	0,580	4,302	1,275		550,271	620	10,339	650281066213187715	650277992308007636	1940	
1	C18H35NO6S	[M - H]-	C18H34NO6S-		69,125	63,679	5,446	22	0,455	-0,731	5,623	-3,047		392,210	621	10,343	650281062463479238	650277979360190207	1778	
1	C18H33NO6	[M - H]-	C18H32NO6-		92,538	92,538	0,000	35	0,705	-0,695	5,120	-0,136		358,223	621	10,347	650281062241181057	650277967586778173	1640	
1	C14H31N4O2	[M - H]-	C14H30N4O2-		92,322	92,322	0,000	32	0,655	-3,031	7,360	5,398		286,239	621	10,350	650281060756396938	650277922565116141	1064	
1	C14H24N3O7	[M - H]-	C14H23N3O7-		117,152	113,644	3,508	43	0,702	-0,765	4,635	4,012		345,156	623	10,382	650281064665489123	650277963606383303	1566	
1	C18H32N6O5	[M - H]-	C18H31N6O5-		88,768	86,583	2,184	25	0,746	-1,997	3,617	0,461		411,236	624	10,398	650281065407881300	650277981939687341	1812	
1	C18H34O5	[M - H]-	C18H33O5-		156,211	150,932	5,279	33	0,734	-4,338	4,608	1,414		329,234	624	10,403	650281068591358188	650277955381352642	1466	
1	C6H16N3O3S	[M - H]-	C6H15N3O3S-		67,311	67,311	0,000	28	0,263	1,062	8,916	4,672		209,085	625	10,412	650281076782834441	650277897369929563	573	
1	C18H30N6O8	[M - H]-	C18H29N6O8-		82,527	78,821	3,706	36	0,770	-0,041	3,400	4,931		457,207	626	10,430	650281079001621345	650277985077027043	1874	
1	C8H18O	[M - H]-	C8H17O-		7,364	4,500	2,864	0	0,000			1,016		129,129	626	10,432	650281084164811473	650277876847197837	112	
1	C22H32N2O9	[M - H]-	C22H31N2O9-		25,846	23,494	2,352	37	0,880	-0,988	4,971	-1,992		467,203	626	10,436	650281092297567536	650277986981241098	1881	
1	C18H37NO5	[M - H]-	C18H36NO5-		96,999	92,887	4,112	25	0,586	-2,596	4,013	-0,691		346,260	626	10,438	650281092096240883	650277964633987833	1576	
1	C10H19NO4	[M - H]-	C10H18NO4-		82,887	81,905	0,982	21	0,359	1,061	8,091	-0,887		216,124	627	10,444	650281091739724878	650277899886512278	637	
1	C12H20O4	[M - H]-	C12H19O4-		128,607	123,543	5,064	23	0,525	-3,240	4,882	-0,616		227,129	628	10,463	650281091936857283	650277902356957639	699	
1	C11H18O	[M - H]-	C11H17O-		33,068	29,885	3,183	6	0,100	5,421	7,267	-2,051		165,128	628	10,463	650281091714559033	650277885613294037	281	
1	C9H18N3O	[M - H]-	C9H17N3O-		91,673	89,072	2,601	23	0,457	-2,044	6,796	4,603		183,139	628	10,464	650281110924471949	650277890646459387	393	
1	C12H16N3O3	[M - H]-	C12H15N3O3-		45,695	41,641	4,054	19	0,740	-1,341	4,006	-3,385		249,111	628	10,466	650281113441054555	650277908199623780	835	
1	C8H10	[M - H]-	C8H9-		7,144	4,500	2,644	0	0,000			5,578		105,072	629	10,480	650281113290059588	650277872053107980	35	
1	C8H12N2O6	[M - H]-	C8H11N2O6-		64,382	62,140	2,242	17	0,110	4,999	7,690	5,238		231,063	629	10,482	650281122953736444	650277903585888846	727	
1	C18H35NO6S	[M - H]-	C18H34NO6S-		66,072	59,820	6,252	24	0,436	-1,331	5,731	-1,982		392,210	629	10,482	650281125038305644	650277979465047822	1781	
1	C7H8N3O	[M - H]-	C7H7N3O-		44,238	42,405	1,832	11	0,125	0,302	8,654	9,735		149,061	629	10,488	650281132625802387	650277881666453603	207	
1	C20H26N4O6	[M - H]-	C20H25N4O6-		167,876	165,646	2,230	46	0,794	-2,799	5,139	-3,815		417,176	630	10,492	650281135486317981	650277982212317141	1820	
1	C17H22N4O4	[M - H]-	C17H21N4O4-		119,533	115,047	4,486	39	0,571	-4,270	6,017	-4,069		345,155	630	10,499	650281134718760298	650277963639937740	1567	
1	C12H22N3O4	[M - H]-	C12H21N3O4-		152,265	149,493	2,772	32	0,697	-0,649	7,486	4,998		271,155	630	10,504	650281166343814614	650277916391100230	981	
1	C18H30N2O7	[M - H]-	C18H29N2O7-		72,824	72,824	0,000	34	0,776	1,498	3,859	3,882		385,200	630	10,506	650281172589137059	650277975379795492	1735	
1	C22H32N2O9	[M - H]-	C22H31N2O9-		47,000	42,618	4,382	30	0,767	-2,865	5,060	-1,884		467,203	631	10,515	650281164598983780	650277987031572751	1882	
1	C6H16N3O3S	[M - H]-	C6H15N3O3S-		39,466	39,466	0,000	21	0,187	-1,686	7,553	4,276		209,085	631	10,519	650281164074695679	650277897332180822	572	
1	C10H18N3O4	[M - H]-	C10H17N3O4-		105,860	104,428	1,432	26	0,700	-5,054	8,953	6,480		243,124	632	10,527	650281170328406783	650277906911972292	803	
1	C22H34O10	[M - H]-	C22H33O10-		95,672	92,453	3,219	34	0,774	-1,034	4,274	-1,106		457,207	632	10,537	650281170424875850	650277985106387176	1875	
1	C8H15NO2	[M - H]-	C8H14NO2-		8,203	7,992	0,210	3	0,027	-0,744	0,937	-0,815		156,103	633	10,554	650281164930333872	650277882736001228	228	
1	C9H17N4O2	[M - H]-	C9H16N4O2-		35,516	33,484	2,032	13	0,162	0,051	5,132	4,599		212,129	634	10,560	650281170378738468	650277898229761983	593	
1	C12H10O7S	[M - H]-	C12H9O7S-		125,752	125,752	0,000	40	0,782	-5,868	5,868	-9,031		297,005	634	10,569	650281185750866276	650277930978890438	1158	
1	C15H8O7	[M - H]-	C15H7O7-		182,689	179,199	3,490	44	0,858	-2,743	4,823	-1,070		299,019	634	10,570	650281181082603902	650277932253958953	1177	
1	C8H7N7O6S	[M - H]-	C8H6N7O6S-		108,090	108,090	0,000	46	0,732	3,300	4,927	0,928		328,011	634	10,571	650281180499595277	650277952701192256	1440	
1	C15H9NO9	[M - H]-	C15H8NO9-		82,781	77,428	5,354	28	0,644	-0,921	2,848	0,214		346,021	634	10,575	650281175483207193	650277964063562469	1572	
1	C15H8O6	[M - H]-	C15H7O6-		123,295	118,235	5,061	39	0,853	-4,501	4,824	-0,475		283,025	635	10,576	650281186581338530	650277920757371013	1044	
1	C16H28N3O6	[M - H]-	C16H27N3O6-		108,510	108,510	0,000	45	0,789	0,266	5,104	4,608		357,192	635	10,581	650281188263254499	650277967330925599	1634	
1	C18H30O5	[M - H]-	C18H29O5-		149,750	148,703	1,047	35	0,772	-3,472	4,408	0,499		325,202	635	10,583	650281199495603846	650277951593895901	1421	
1	C11H8N2O5S	[M - H]-	C11H7N2O5S-		150,875	150,875	0,000	38	0,654	2,377	5,903	-1,777		279,008	635	10,588	650281201685030773	650277919503274002	1021	
1	C16H14O6	[M - H]-	C16H13O6-		106,925	101,483	5,442	34	0,718	-2,059	3,581	0,989		301,072	635	10,591	650281201269794604	650277933654856609	1201	
1	C7H4O3	[M - H]-	C7H3O3-		12,836	10,312	2,524	1	0,107	-16,913	16,913	-1,204		135,009	636	10,598	650281192994430999	650277878210346737	132	
1	C8H11N5O5	[M - H]-	C8H10N5O5-		42,990	40,253	2,737	7	0,863	-1,622	4,737	4,418		256,070	636	10,598	650281194584072836	650277910737177969	888	
1	C9H15NO3	[M - H]-	C9H14NO3-		108,875	108,875	0,000	20	0,458	-4,710	12,016	-1,830		184,098	636	10,603	650281192667275069	650277890805842954	396	
1	C15H12O4	[M - H]-	C15H11O4-		36,024	30,461	5,563	15	0,782	-2,205	4,318	-0,362		255,066	636	10,604	650281194626015924	650277910535851347	882	
1	C18H37NO4	[M - H]-	C18H36NO4-		129,378	123,759	5,619	25	0,472	-5,406	5,862	-2,587		330,264	636	10,606	650281193023791178	650277955670759643	1471	
1	C19H28N2O10	[M - H]-	C19H27N2O10-		106,446	105,734	0,713	44	0,755	1,304	4,735	7,105		443,170	637	10,613	650281210367240418	650277983546105938	1845	
1	C19H36N2O4	[M - H]-	C19H35N2O4-		141,972	140,090	1,882	36	0,690	-1,144	5,079	-1,129		355,260	638	10,630	650281196354069602	650277966785666015	1622	
1	C16H31N4O2	[M - H]-	C16H30N4O2-		72,141	71,769	0,371	26	0,444	-2,480	5,920	4,291		310,239	638	10,633	650281192612749062	650277939459773722	1279	
1	C18H31NO5	[M - H]-	C18H30NO5-		122,405	119,148	3,256	29	0,356	-3,577	5,937	0,186		340,213	638	10,635	650281197029352797	650277958749379008	1515	
