Row ID,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471
282,130.54646,372.20316,323.212,433.56088,0,102.01112,307.31982,174.54613,0,0,0,0,0,0,0,0,0,0,101.55215,0
287,496.5876,1684.2498,794.6511,918.7747,315.03372,1010.50476,667.53656,498.42194,830.4893,755.84937,1750.3701,1057.333,827.466,1238.9183,736.6331,1091.1257,898.8713,1167.8502,1083.2635,753.2206
289,798.82336,3015.901,950.55566,1846.614,424.29883,1443.0873,1085.6675,1112.5043,1018.18353,823.2493,1551.5093,1562.0045,1467.5698,2542.3245,1523.4893,1414.3196,1211.4003,1652.8495,2801.1514,1665.5765
301,0,0,0,0,0,0,0,0,0,0,0,0,0,295.95013,0,0,97.0447,234.38734,205.63687,109.60402
332,0,889.2331,270.8131,348.0957,0,562.2998,100.632225,0,329.4673,350.97803,467.19092,477.45038,677.33026,528.08093,384.68158,575.0512,264.13354,372.6155,737.2109,451.04684
336,216.72687,5307.6636,0,0,289.8077,1836.5059,153.95822,269.78677,193.53653,421.79364,495.1979,725.06165,1720.0228,1072.8354,923.3536,1701.0437,652.96265,1442.1876,2341.1494,2019.218
352,231.59286,109.174286,232.04475,187.1632,82.31266,352.11047,106.574745,173.45169,0,0,0,0,0,0,0,0,0,0,0,0
357,0,530.98267,4434.827,927.4563,0,0,447.7502,167.31586,0,0,0,0,0,388.98734,0,0,0,0,1003.433,0
359,517.06195,2480.2617,2008.1932,1429.3955,0,2439.2793,1996.5585,715.76294,1278.6279,1773.102,1986.6099,1165.7731,642.54956,2419.497,1388.9307,1245.1726,2285.1228,2770.3396,3047.4988,1820.9138
375,0,438.84366,220.66393,0,0,0,0,0,0,0,176.24101,0,0,184.17255,746.14026,276.019,0,0,259.37094,0
385,128.96252,1970.6593,622.5167,786.4282,157.01541,1300.5255,585.63776,315.0681,269.68448,683.58075,721.6301,802.6529,0,1238.9686,173.4015,883.8208,858.3715,1430.735,1778.6201,1620.2223
387,0,0,0,0,0,0,0,0,0,0,265.4515,0,0,0,0,0,0,223.89053,368.33328,241.90698
388,0,0,0,0,0,265.73962,512.5254,176.49364,0,0,0,0,0,0,0,0,0,0,0,0
392,138.11046,0,0,0,0,0,0,0,0,0,0,0,119.48781,0,296.10913,319.1078,0,0,0,0
398,344.9475,1349.7283,634.24554,1188.6013,204.93199,941.5715,622.554,763.5557,319.72638,660.47894,639.79944,875.7498,812.9472,707.7797,515.8879,665.3023,505.489,678.19354,1244.2833,985.26965
399,0,451.704,177.64703,303.11777,0,297.1405,112.73949,125.39309,0,0,261.31247,224.69734,287.7751,0,312.96173,320.3115,182.45268,154.0036,264.58804,210.88545
401,410.7727,2921.883,848.8207,2210.728,452.38715,2083.8826,1028.2482,1050.773,1359.319,1820.5262,2923.827,1251.6656,453.70065,1001.9688,525.6721,398.68893,392.51297,646.19586,907.6924,654.6221
407,1471.8765,748.09906,725.6136,1382.333,812.0014,484.74014,631.0928,1201.012,0,0,0,0,0,0,0,0,0,0,0,183.38467
411,141.23068,604.07587,222.70781,793.1081,0,299.0787,174.1346,557.69507,119.27393,0,241.73904,173.20125,0,0,113.714386,286.49445,0,166.6805,591.59607,587.48126
425,0,348.9652,503.27917,254.14363,0,251.41031,0,0,150.14546,184.15137,189.75925,0,91.85724,329.2407,0,104.642235,0,173.65071,291.18842,152.91553
429,0,0,280.38303,0,0,0,201.2567,0,0,0,0,0,0,0,0,0,225.96991,974.4085,82.958176,0
442,2882.1118,29600.076,12129.488,17273.414,3066.363,18357.236,11248.109,8429.507,11281.27,16180.644,9281.787,11740.521,5586.2324,7445.5205,6090.46,7493.4526,14627.518,23364.156,13695.095,13771.487
454,764.2806,4363.3345,2258.458,3318.396,242.66052,2038.6134,908.3536,1155.3221,1434.524,1333.1686,1858.0079,1976.7786,2569.7012,1862.9059,1427.22,2438.8147,974.92584,1297.2916,2717.861,1412.2965
455,633.21924,3802.144,1879.2489,2329.2217,187.337,1733.1259,647.45715,959.2035,1075.4241,926.1123,1434.6658,1488.3124,1861.9814,1701.5377,1372.571,1834.2126,778.0158,1093.2406,2324.1729,1307.6558
456,0,789.8759,447.42114,646.0835,0,752.40686,351.6626,371.00433,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,169.79044,0,0,0,0,119.671165,0,0,0,141.97687,0,254.95772,397.67444
495,0,209.15942,90.24497,147.9256,0,247.78098,0,0,0,0,0,0,0,0,0,0,223.23703,391.4205,192.82576,125.35704
498,0,413.82513,160.14804,348.5337,0,191.59283,159.72774,145.89223,0,116.419716,121.19329,114.93185,0,104.294785,0,113.96269,176.49583,152.56609,134.54741,143.30373
505,16544.646,33744.598,22478.879,31676.377,0,27703.838,18344.428,23071.898,15233.405,0,0,22715.896,23785.025,22586.047,9576.242,21893.566,16200.051,15702.392,26168.713,19604.182
506,680.55096,1015.0838,267.14035,610.5179,655.2719,493.5036,0,2021.4971,343.72842,146.64256,79.76381,423.48572,1957.4854,293.21628,281.86267,1406.7435,233.5286,234.6228,621.3644,440.29547
507,2510.8318,1321.2665,1795.4366,2502.3457,3761.2595,510.88797,0,3165.4834,1418.2181,0,0,1701.4048,2814.7217,1653.1526,1347.2637,2263.968,967.13086,950.6601,1435.5725,1140.0587
514,0,0,246.33202,472.8865,0,380.6028,760.41425,360.8588,0,0,451.27374,0,0,0,0,0,0,0,0,0
515,145.88882,1474.2266,2342.8933,1728.8193,236.2745,1907.5945,1525.9746,1004.6505,0,796.4886,0,0,0,0,0,0,0,0,2752.4167,1452.1606
516,0,1305.9207,8197.896,1804.3451,215.68373,1030.4572,975.0677,525.51337,365.01093,0,0,0,752.7395,1145.7377,0,0,0,0,2946.5823,1356.3246
520,813.01373,1317.4971,963.9695,2083.5051,269.27985,0,672.0739,905.6623,0,0,0,0,0,0,0,0,0,0,0,0
525,250.84964,0,774.9965,313.40472,0,0,278.52792,333.16797,177.13335,598.7774,479.18478,785.2008,212.08562,0,546.09155,233.976,280.8236,0,0,0
