"ASVid","Kingdom","Phylum","Class","Order","Family","Genus","Species","Confidence","Category"
"c1c9c3bf45274b06cb947f214fb5f695","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Unknown","Unknown",0.999808458512036,"NPK only"
"f776e2e41bb9c9141920f4f0ab9687ff","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Unknown",0.999774908314561,"NPK only"
"1b7aea8741309533993bf37d49d78459","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter","uncultured_proteobacterium",0.974212577764748,"NPK only"
"63f0f781738db7075411cbb1bf8d070f","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256","uncultured_Aciditerrimonas",0.974461298211722,"NPK only"
"0d67888313e862c756eb121194c16bc3","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces","Unknown",0.999974392071035,"NPK only"
"53482147aaa80dfcc09837c195606136","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","Unknown",0.828459301805253,"NPK only"
"42d48d70275b29a61470fa74b3df9a40","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured_Rubrobacterales",0.99999676675412,"NPK only"
"e9fe0f490e376b5bd701846d20f1fcaf","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured_actinobacterium",0.727373467265479,"NPK only"
"a3ad3cd7b91e0b5d4b96647558c625ac","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","Unknown",0.999999910224154,"NPK only"
"941b2180662e8a6378997daa3a65287b","Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured_soil",0.990221297378459,"NPK only"
"bba2568b6060e076158bb666734f5ef8","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","uncultured","uncultured_bacterium",0.984292847993132,"NPK only"
"a95050d915df12fd1208c17b84515acb","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","Unknown",0.999991626634701,"NPK only"
"a291f8d46804ada51a2e1d321a386328","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unknown","Unknown",0.999765012143946,"NPK only"
"bae098807b2e7a60516522ba1d5f20bc","Bacteria","Chloroflexi","Ktedonobacteria","C0119","C0119","C0119","uncultured_Chloroflexi",0.995842712029214,"NPK only"
"ee890716b01f22854d3dd9fd4d82a2a2","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unknown",0.99423936541835,"NPK only"
"678b659e1f33a507077dc5e15ed53710","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","Unknown",0.999869470559342,"NPK only"
"9469a96027b09180f0c19d3aceac2f81","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonas_sp.",0.999994622283929,"NPK only"
"faad751e7f21c0574cfc2407b1c4d84c","Bacteria","Chloroflexi","Unknown","Unknown","Unknown","Unknown","Unknown",0.810348245004489,"NPK only"
"ff3ca3c26a060a49f134291bb61cca98","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Unknown",0.996600174399031,"NPK only"
"1a33e68659fbd54ac14e2d2fd3464d12","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32","uncultured_soil",0.883011626552853,"NPK only"
"0ac67eadda26df2496c63d5e9588865c","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira","Unknown",0.999528773096827,"NPK only"
"721a7cd726c29342bebe8b3db71e974c","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84","Unknown",0.997740572935456,"NPK only"
"9d8abcf354aa3a6b47b6729f3f2ea029","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","uncultured","uncultured_bacterium",0.903680238212194,"NPK only"
"8ef37dcb72afd28eceba27bb7c80ce33","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Acidobacteriaceae_bacterium",0.998671115634623,"NPK only"
"ffdd1243539e19fa4a83ae65a2b994e4","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","Unknown",0.999985257380295,"NPK only"
"37bb0fbf4d4746380c2ea5d56e2b823d","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","Unknown",0.998479369108712,"NPK only"
"68c163618e1d61df4e70943e98a3c129","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","uncultured","uncultured","Unknown",0.999676151070692,"NPK only"
"d482841828d2eb9e702265884451b553","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","uncultured_Xanthomonadaceae",0.748051998211815,"NPK only"
"ddc16235caf9699095e6ec09e8027471","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84","Unknown",0.999931446516882,"NPK only"
"8eb9f6962b944186837a28554115b8d1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17","Unknown",0.999999405581328,"NPK only"
"f93d157eaf7604a122c58c28d8275c44","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.999996632500589,"NPK only"
"a752433643d3f0c0976bc44ea28d0302","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","metagenome",0.823825891409067,"NPK only"
"9776ad6e91dde8787c92650416ef47bd","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","Unknown",0.999976468921067,"NPK only"
"03c6a5a2a3eecdbfbeaad2d02e5a46fb","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","AKIW781","Unknown",0.999992858421679,"NPK only"
"c080bddfd1586734048086bdf0e2e7ff","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84","uncultured_Acidobacteria",0.855066772391412,"NPK only"
"58ddc2123aad3484b6695adb9ac7e296","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured_bacterium",0.807260810205132,"NPK only"
"e5601e94d5cc4b436efa42579fefe099","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unknown",0.999934616039779,"NPK only"
"d518e81f9762d1d32ce9b8595067d308","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","Unknown",0.999934551131607,"NPK only"
"061475ce76502eb6e961fb38c032334f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","Unknown",0.99972281291657,"NPK only"
"6cf079c0015baab341e6a6bdcd903176","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","Geodermatophilaceae_bacterium",0.814899891388147,"NPK only"
"27b9f23a7bc9ecc8da79c98c34f375f9","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Roseisolibacter","Unknown",0.702793851683058,"NPK only"
"121617d193aa3b0269257e5ab510b38d","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Unknown",0.998715750353412,"NPK only"
"a22dd95f673d853d750f6ba3aff90c3a","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured_soil",0.818279841933559,"NPK only"
"85b4451938689d155c6e204a2c8f5f5f","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Unknown","Unknown",0.999998494969501,"NPK only"
"ba0fd3177d898ec9de5e3ddf0552b5bd","Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured_soil",0.999822308737741,"NPK only"
"aa5a02fe8be32320b59ec2a7457d5ff7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unknown","Unknown","Unknown",0.99999865587851,"NPK only"
"e10fcacec6c78cf2c0624a46544e3fac","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unknown","Unknown",0.999993368209874,"NPK only"
"18bd36fb0c0576cd07052c5120001468","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","Unknown",0.990057099517854,"NPK only"
"df7db2a0b7db0940ca00d707573253dd","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Unknown",0.997699841040275,"NPK only"
"c702e67ef1a3ae2f731f0edc4b725778","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unknown","Unknown",0.999672046717875,"NPK only"
"27e804a1b69b5f15f33f50ec6f8fc567","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Unknown",0.984033169569743,"NPK only"
"491e57f5a238b4ed1723f6a59cfc7fd1","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","Unknown",0.736158034374329,"NPK only"
"a7d9b417fdbd3bcb01979b5c4bbb2194","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256","Unknown",0.999989476419126,"NPK only"
"79c049d77ebc1c3e3963c9fa4d2f1ce1","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Unknown",0.999977140458318,"NPK only"
"fc7b48b9c8c283d3c957b06b2a8bfd57","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","metagenome",0.896327348427863,"NPK only"
"d22fbff8a9c98f9d8302b3a53099a849","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","Unknown",0.995428413572693,"NPK only"
"156af2c205db8cfffaef451f47fb77e3","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_Solirubrobacter",0.736772502930318,"NPK only"
"2e77774ba2bc39cdbd969541b73f19ce","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Actinobacteria_bacterium",0.707444213562103,"NPK only"
"5d0f300002bd786273165158d682d972","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","Unknown",0.912198008175336,"NPK only"
"1e20fdc84c2ad03bba114cd374dcfda6","Bacteria","Chloroflexi","Unknown","Unknown","Unknown","Unknown","Unknown",0.903192177316737,"NPK only"
"cc813a99e3c780af1fb6de13252215b9","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Unknown","Unknown",0.999708943023997,"NPK only"
"40db986024cd3d5ff0d1ecc39839a7a4","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Unknown","Unknown",0.99999522433427,"NPK only"
"f189221072f2e8ea502ac17465cbcbc2","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","Unknown",0.991108902858495,"NPK only"
"bdc6e449a255845030fee1d19d35744e","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Unknown","Unknown",0.999999762911769,"NPK only"
"009c0185a1342650ba1aa6ab44e60e24","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured","Unknown",0.717781103991509,"NPK only"
"c96261afb675c2e711bb1ce87ea7342e","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_13","Unknown",0.999912409538045,"NPK only"
"59eda7877924d50ef8e82815764a94e8","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84","Unknown",0.999806054340675,"NPK only"
"e56c023ba681ce45af41bb922e5f654e","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter","Unknown",0.992120605533211,"NPK only"
"64d6041b756f1821d68bf3d2ef5a4515","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Alphaproteobacteria",0.931520316081285,"NPK only"
"6b357575269545c07b8822a6acf197ec","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellales","Gaiellales","uncultured_bacterium",0.709382674992834,"NPK only"
"6dc5f00d64b0c83eb8e5e002e24bd87d","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","uncultured_proteobacterium",0.9368160892705,"NPK only"
"b350530a33f819397eaec82d09669084","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)","uncultured","uncultured_soil",0.739168640389462,"NPK only"
"15de430cde185d31e29d64a2a285d0ad","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Unknown","Unknown","Unknown",0.86069606602564,"NPK only"
"67b0c32ec78ba14dba569f12ec3a1c0a","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","actinobacterium_WWH12",0.997471826209284,"NPK only"
"6a03e402ddc577a44ca6dc3311d53c87","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans","Unknown",0.896077687553335,"NPK only"
"61b0d9820ad18e9383cba2e624f17499","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unknown",0.998616000306005,"NPK only"
"0d6fef0cd11ce40824e751f901010e53","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured_Firmicutes",0.758330471726332,"NPK only"
"38f8052523f67cbd6d23650d2b3e7bf3","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.999817292683427,"NPK only"
"6cb8c851cf9c045459aabdc9db4e029d","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unknown",0.990373815142205,"NPK only"
"de9a680981af70d67760a34aea80f26b","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus_Koribacter","uncultured_Acidobacteria",0.813800178664326,"NPK only"
"7191b6ca2e3ec8f6c9d75ea0ff1e9fb5","Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","uncultured_Syntrophobacterales",0.968444612341654,"NPK only"
"49ec46decae773a753a7ae3715e3f1ae","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","Unknown",0.959949694896171,"NPK only"
"06417beb228cf60d5ec445b9693312cb","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)","Occallatibacter","bacterium_enrichment",0.762695308814478,"NPK only"
"44d07ee3bec489979110923b1926dcd8","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unknown","Unknown",0.999999574361689,"NPK only"
"b6363375a3ba91f42d28e1927c27f80c","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira","Unknown",0.99951296903991,"NPK only"
"4e4337adfc40beeb58c9821457c29314","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Acidobacteriaceae_bacterium",0.999768145023342,"NPK only"
"62b1e672e90b44faf666615fb710bfa3","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","Unknown",0.969825682210242,"NPK only"
"206dfe9c3c350eb2270e9b334c214137","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured_bacterium",0.996334532196027,"NPK only"
"b2d4d33da9f84ef75f0b6a74c8f754a1","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodovastum","Unknown",0.754783767339574,"NPK only"
"9db358b60a07346dff690339f04cfc16","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84","Unknown",0.999931208640398,"NPK only"
"9aa1123aa56a1669035349cb45b6ed49","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","Unknown",0.979073642778956,"NPK only"
"e2d83ce986880e776eccbe50ae7ff5d4","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","bacterium_YC-ZSS-LKJ159",0.708328133352732,"NPK only"
"8121a2c439d6d76c5156dfd18c0ca4f1","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84","Unknown",0.99903011805193,"NPK only"
"152ea4dc0dbaf082a5411fd9c49f7169","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_Nannocystineae",0.767928002979035,"NPK only"
"432180db74a591b20121077120a39c74","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unknown",0.999752834372525,"NPK only"
"35c658defc5ae6ee331a81c0cab869af","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Unknown","Unknown","Unknown",0.999999984709347,"NPK only"
"c994c1aefcd1a84fef488155d143dee6","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans","Unknown",0.726941382719246,"NPK only"
"e1b1ac9384c2dd9fbb2e05094accb7f0","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Unknown",0.980976292793941,"NPK only"
"fe3d79579419144079c6765306e8db76","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured","Unknown",0.99972459018475,"NPK only"
"93f07688fa034b1f57a2a216c8a08d5f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys","Unknown",0.969916097453049,"NPK only"
"5b1e66131d56ff5a67543ad3514456a3","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","Unknown",0.999665404418127,"NPK only"
"d659f053ff39ace49ebae357e4412546","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","Unknown",0.999999128551509,"NPK only"
"ddfa9eec08ef3532855b8d267735d78c","Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured_soil",0.869025324321576,"NPK only"
"a8bf6bce1d00a56e307be57ad1aa923a","Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13","PLTA13","PLTA13","uncultured_gamma",0.965740840726337,"NPK only"
"3a3858f1b242a31d1dbabb543a622066","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Unknown",0.907150206204558,"NPK only"
"95e9ed22949b84473b0c5812919d9c67","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Actinobacteria_bacterium",0.852247474067447,"NPK only"
"a1dfb03e92f8b0e592719ab72dccd957","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","Unknown",0.982747510857997,"NPK only"
"6be59ae8b0dce945848cbfeea9730f22","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured_soil",0.918508591901586,"NPK only"
"d62fd41125a9d975e9829309d638a193","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unknown",0.999931530963316,"NPK only"
"8aaa3c1362026fe7fa1f5a0f5123db7f","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256","uncultured_Aciditerrimonas",0.924185192657163,"NPK only"
"1913ec5c89154cfeaf31b6ea0533bd26","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Unknown",0.999520165542685,"NPK only"
"64f941618a60079ad5e02ef16e1cabe7","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured_Rubrobacterales",0.999997362307124,"NPK only"
"03383e4616e51987257cb38004a4767b","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides_terrigena",0.804023190679567,"NPK only"
