ASV,Soil,Compartment,Genotype,LogFC,DA_by_sig,DA_by_struc_zero
19a152ab44dbb115cbcd451cfcb4759f,NPK,Root,symrk,1.99224483179702,TRUE,FALSE
1f5140ee8a25ff0e9de8ccd3b4c8dcbf,NPK,Root,symrk,-1.11712517040409,FALSE,TRUE
291a58ac54b2011dacb098ccf128aea9,NPK,Root,symrk,-5.98074920316839,TRUE,FALSE
3bb192dabf873b829b9ffaa68eb50a47,NPK,Root,symrk,0.85744746567679,FALSE,TRUE
4117c541398b32f3bdadce379bbb30d9,NPK,Root,symrk,-4.37909111686044,TRUE,TRUE
6983af9387085b361df4d6ec10d8a801,NPK,Root,symrk,-2.67995063113391,TRUE,TRUE
741954853f8a6e0e3d52bb8692303ecb,NPK,Root,symrk,0.758516911741213,FALSE,TRUE
83c8d31d2b0f1c8907e570acc0796d73,NPK,Root,symrk,1.75858875002627,TRUE,TRUE
880dce64579bc387764eb3e23a685bec,NPK,Root,symrk,-1.62495034917045,TRUE,TRUE
9338c615a3dd045282e7ec737c4133b5,NPK,Root,symrk,1.07727126155556,FALSE,TRUE
95ff603177eb6f9bb2efddf5ef0c68ce,NPK,Root,symrk,-1.06860030211567,FALSE,TRUE
a12216ff066f4249fe8ca0b270b5e2d8,NPK,Root,symrk,1.92475059668103,TRUE,FALSE
a4081eaf52566221a9460eb228465ba4,NPK,Root,symrk,-2.04669316620877,TRUE,FALSE
b76cb9e2bfcbaae477dc6516b064f6c3,NPK,Root,symrk,-0.912922800423059,TRUE,TRUE
bd90faaa34a776a589d0517a4c28901a,NPK,Root,symrk,1.51044447990013,TRUE,FALSE
c1236d9589f1a86c89ca11612c936963,NPK,Root,symrk,1.68460575142293,TRUE,FALSE
c5c2f468ed0c84f898045623856679cf,NPK,Root,symrk,1.38055041247479,TRUE,FALSE
d6bdf5b3d2d326a4a843b02f04a7f15b,NPK,Root,symrk,-1.58971769045203,FALSE,TRUE
e693aa0f1e08cbd255d61293bc0d5b85,NPK,Root,symrk,-1.13843845305189,TRUE,FALSE
e8450679fda4c10f63ffa47bfa6e52bd,NPK,Root,symrk,1.60047950120197,TRUE,FALSE
eb0dd9afa14e35e3747bd6270293569c,NPK,Root,symrk,1.25396403730113,FALSE,TRUE
f754f7b856bfc9c0dfb0fc9701fc3cfa,NPK,Root,symrk,-2.09743602688611,TRUE,TRUE
fa00c2f80d7a261d7e8d62caf32cf167,NPK,Root,symrk,1.85307609809468,TRUE,FALSE
fb11755902865403874540da295455ac,NPK,Root,symrk,1.82813812109511,TRUE,FALSE
fd20bdf653287dd3de85661cd7eb5cc8,NPK,Root,symrk,-3.44832226877691,TRUE,TRUE
1212556e63e79a6228026e56ff8a0e17,NPK,Root,ccamk,2.29548632827695,TRUE,TRUE
15d14ed019ad95eeb839dde3d5ddb1c3,NPK,Root,ccamk,1.18321004238212,FALSE,TRUE
19a152ab44dbb115cbcd451cfcb4759f,NPK,Root,ccamk,1.70449692089193,TRUE,FALSE
27bae41a149c2933e0a1c32f4bcc8582,NPK,Root,ccamk,0.745185731655164,FALSE,TRUE
291a58ac54b2011dacb098ccf128aea9,NPK,Root,ccamk,-6.33416996308908,TRUE,TRUE
29b2bba4b5fda6bc1547b2d0a89f33c5,NPK,Root,ccamk,1.54858099684005,FALSE,TRUE
2d8d316e22ed8e5551abd3801352e8a5,NPK,Root,ccamk,2.7623678616086,TRUE,TRUE
2e25c6e282dfcc60028fb688c2c14335,NPK,Root,ccamk,1.90602317133694,FALSE,TRUE
3b4efa73de3b3eaccb9f62ad51b749f0,NPK,Root,ccamk,1.01835102305115,FALSE,TRUE
4283326c59a50f21e583eb1fff0233cc,NPK,Root,ccamk,1.54218228548443,TRUE,TRUE
6983af9387085b361df4d6ec10d8a801,NPK,Root,ccamk,-2.67995063113392,TRUE,TRUE
741954853f8a6e0e3d52bb8692303ecb,NPK,Root,ccamk,1.90919561885503,TRUE,TRUE
7515d855997045b1e625468d8d348868,NPK,Root,ccamk,1.15775575762243,FALSE,TRUE
7f414ded3276e3f6305136deea3c046c,NPK,Root,ccamk,1.8763846187394,TRUE,TRUE
872d71d0b6688aba24c09ec5e35ed375,NPK,Root,ccamk,1.73053795990604,FALSE,TRUE
8976637ce0e1d34c93bf2a507a8a6f72,NPK,Root,ccamk,2.59513421169359,TRUE,FALSE
9338c615a3dd045282e7ec737c4133b5,NPK,Root,ccamk,1.00680802726772,FALSE,TRUE
94026d15805e679cb2619792abf88fde,NPK,Root,ccamk,1.18884594876694,FALSE,TRUE
a7730e0890aae9b676c523cce0d07e8a,NPK,Root,ccamk,1.09202638670067,FALSE,TRUE
b76cb9e2bfcbaae477dc6516b064f6c3,NPK,Root,ccamk,-0.912922800423061,TRUE,TRUE
bd90faaa34a776a589d0517a4c28901a,NPK,Root,ccamk,1.6311150850279,TRUE,FALSE
c1236d9589f1a86c89ca11612c936963,NPK,Root,ccamk,1.53575621753375,TRUE,FALSE
c5309a4e9d354611485452d6fc51a75a,NPK,Root,ccamk,2.07645235634209,TRUE,FALSE
c5c2f468ed0c84f898045623856679cf,NPK,Root,ccamk,1.37139302871142,TRUE,FALSE
d6bdf5b3d2d326a4a843b02f04a7f15b,NPK,Root,ccamk,-1.58971769045203,FALSE,TRUE
e693aa0f1e08cbd255d61293bc0d5b85,NPK,Root,ccamk,-1.42928648960488,TRUE,FALSE
eb0dd9afa14e35e3747bd6270293569c,NPK,Root,ccamk,1.0993122174926,FALSE,TRUE
f1fccf1b8982f9ca26df41acdcca3d89,NPK,Root,ccamk,0.745177792244421,FALSE,TRUE
fa00c2f80d7a261d7e8d62caf32cf167,NPK,Root,ccamk,1.516465171444,TRUE,FALSE
fb11755902865403874540da295455ac,NPK,Root,ccamk,2.38389714628654,TRUE,FALSE
fd20bdf653287dd3de85661cd7eb5cc8,NPK,Root,ccamk,-3.44832226877692,TRUE,TRUE
