structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0,067	0,067	-212,733		150,122	C9H13N3O5	[M - H]-	C9H12N3O5-	UHDGCWIWMRVCDJ	InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)	Cytidin	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O	-2,175	154746981;101008162;21725490;21868284;58519508;102601364;102602088;58899188;6551012;6603781;6713582;23277867;5246479;16212026;129849649;58460874;101638449;6476646;6479885;6480064;5702244;59476533;66800112;16760387;100935585;139591931;70994952;3013211;25085165;69371707;638040;60138999;148710634;89495334;142117909;54353063;131701110;123837539;121486971;121487027;121487034;121487038;68199635;11032279;11311100;11425092;139025281;45109772;139267828;139267847;139267848;10586353;59713247;10944747;123214154;596;6175;6253;114682;122948;160696;453552;91142034;117732781;91278098;12153975;12358851;1265901;11791524;121596077;122468509;90089493;49849608;90472732;71230474;71315149;44264135;57369276;44307610;44356841;57764456;57807005;24729357;24848249	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0000089 HMDB0015122 HMDB0248553);MiMeDB:(MMDBc0000023 MMDBc0013654);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(6252 69621045 5351180 6175 124080914 12358851 596 114682 6253);SUPERNATURAL:(SN0370328);HSDB:(147-94-4);MESH:(596 6175 6253 114682 160696 12358851);FooDB:(FDB001216 FDB001979);PUBCHEM:(154746981 101008162 21725490 21868284 58519508 102601364 102602088 58899188 6551012 6603781 6713582 23277867 5246479 16212026 129849649 58460874 101638449 6476646 6479885 6480064 5702244 59476533 66800112 16760387 100935585 139591931 70994952 3013211 25085165 69371707 638040 60138999 148710634 89495334 142117909 54353063 131701110 123837539 121486971 121487027 121487034 121487038 68199635 11032279 11311100 11425092 139025281 45109772 139267828 139267847 139267848 10586353 59713247 10944747 123214154 596 6175 6253 114682 122948 160696 453552 91142034 117732781 91278098 12153975 12358851 1265901 11791524 121596077 122468509 90089493 49849608 90472732 71230474 71315149 44264135 57369276 44307610 44356841 57764456 57807005 24729357 24848249);COCONUT:(CNP0203298);NORMAN:(NS00005949 NS00069068 NS00076327);METACYC:(CPD-15099 CYTIDINE SMA-0000383);PLANTCYC:(CYTIDINE);CHEBI:(28680 17562);KEGG:(C02961 C00475);DSSTox:(DTXSID20943324 DTXSID3022877 DTXSID40276262 DTXSID5024891 DTXSID60188813 DTXSID60891552 DTXSID60953028 DTXSID901245949);LOTUS:(Q77514687 Q422538 Q180983 Q72461302);YMDB:(YMDB00051);PUBCHEMANNOTATIONDRUG;PUBMED;KNAPSACK:(UHDGCWIWMRVCDJ-UHFFFAOYSA-N)	139443243902	242,080	72	1,192	650278145949569611	650277906358324114	792	
1	1	0,595	0,899	-45,817		66,555	C5H9NO4	[M - H]-	C5H8NO4-	WHUUTDBJXJRKMK	InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)	L-Glu	C(CC(=O)O)C(C(=O)O)N	-1,324	42615584;101073736;101129201;101129202;21575125;14598502;4179667;102602046;4452358;161508770;161508771;161508772;161563496;136719364;136805843;87150909;87206355;50992608;5128032;5147171;16213329;16213424;16213454;16217561;5460297;5460299;5460543;5460544;51037437;51037438;51037439;51037440;129656111;129680450;134775857;4525487;124202791;102283420;102283421;102351656;162641744;56638524;56845125;56845930;56845948;139592947;10057642;10351852;10396980;133188389;89254549;153693928;153693955;153693956;153694003;153694054;153694057;153694058;153694077;153694078;153694112;153694939;153694942;153694943;153695667;153704695;153704696;153708572;153710583;153859038;153859043;54431527;54431528;131667875;131708707;131873974;121494059;166070227;139054390;10582905;88747398;10942598;88901897;611;23327;33032;104813;168158;450555;450602;46932125;91031500;91083019;91158404;12248489;12248490;12248491;12248492;12248499;12248500;12248502;12248503;91466291;11629711;11701061;117064483;117064484;11840951;90324386;90472821;71308417;71308849;71309035;71309130;71309247;71309316;71309505;71309806;71310326;44272391;57397101;57607968;57607970;57607971;57607976;57616920;132594196;132594197;138397024	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000148 HMDB0003339 HMDB0060475 HMDB0303331);MiMeDB:(MMDBc0000044 MMDBc0000233 MMDBc0049926);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(23669634 5460544 4525487 23696295 23666328 20625617 23672308 611 23676143 23327 167560 33032 5128032 14598502 104813 2723891 23689119 168185 5460299 11840951 5147171);SUPERNATURAL:(SN0410674);HSDB:(56-86-0 142-47-2);MESH:(611 23327 33032 104813 4525487 5128032 5147171 5460299 5460544 11840951 14598502);FooDB:(FDB010881 FDB012534 FDB012535 FDB012536 FDB020321 FDB020322 FDB023148);PUBCHEM:(42615584 101073736 101129201 101129202 21575125 14598502 4179667 102602046 4452358 161508770 161508771 161508772 161563496 136719364 136805843 87150909 87206355 50992608 5128032 5147171 16213329 16213424 16213454 16217561 5460297 5460299 5460543 5460544 51037437 51037438 51037439 51037440 129656111 129680450 134775857 4525487 124202791 102283420 102283421 102351656 162641744 56638524 56845125 56845930 56845948 139592947 10057642 10351852 10396980 133188389 89254549 153693928 153693955 153693956 153694003 153694054 153694057 153694058 153694077 153694078 153694112 153694939 153694942 153694943 153695667 153704695 153704696 153708572 153710583 153859038 153859043 54431527 54431528 131667875 131708707 131873974 121494059 166070227 139054390 10582905 88747398 10942598 88901897 611 23327 33032 104813 168158 450555 450602 46932125 91031500 91083019 91158404 12248489 12248490 12248491 12248492 12248499 12248500 12248502 12248503 91466291 11629711 11701061 117064483 117064484 11840951 90324386 90472821 71308417 71308849 71309035 71309130 71309247 71309316 71309505 71309806 71310326 44272391 57397101 57607968 57607970 57607971 57607976 57616920 132594196 132594197 138397024);GNPS:(CCMSLIB00003136450);COCONUT:(CNP0191057);NORMAN:(NS00079675 NS00083916 NS00078157 NS00101929 NS00083151 NS00008008 NS00085269 NS00090198 NS00103924 NS00068393 NS00102743 NS00095129 NS00084410 NS00103915 NS00083623 NS00087601 NS00081995 NS00079353 NS00085818 NS00086898 NS00103919);METACYC:(CPD1UA-10 D-GLT GLT SMA-0000119 SMA-0000465);PLANTCYC:(|Glutamates| GLT);CHEBI:(29985 16015 15966 29986 53374 53375 192079 29987 76051 18237 91250 14321 29988 29989 53373);KEGG:(C00217 C00025 C00302);DSSTox:(DTXSID0046987 DTXSID0047240 DTXSID00718658 DTXSID00894749 DTXSID00947486 DTXSID10201622 DTXSID1048675 DTXSID10609164 DTXSID10745490 DTXSID10904303 DTXSID201315375 DTXSID20219995 DTXSID20583941 DTXSID20718716 DTXSID3047714 DTXSID30482294 DTXSID4020905 DTXSID5020659 DTXSID5049239 DTXSID6044228 DTXSID6047155 DTXSID60583965 DTXSID60946854 DTXSID70186067 DTXSID70935774 DTXSID70980401 DTXSID80449110 DTXSID80911827 DTXSID80971062 DTXSID9020906 DTXSID90214659 DTXSID90482295 DTXSID90930645);LOTUS:(Q26995161 Q181136 Q27077040);YMDB:(YMDB00271);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(WHUUTDBJXJRKMK-UHFFFAOYSA-N)	139577465726	146,046	72	1,193	650278121224140197	650277880756289535	187	
1	1	0,110	0,127	-44,229		88,162	C6H13O9P	[M - H]-	C6H12O9P-	HXRNACQBNUPKDX	InChI=1S/C6H13O9P/c7-3-1-14-6(10,5(9)4(3)8)2-15-16(11,12)13/h3-5,7-10H,1-2H2,(H2,11,12,13)	[(2,3,4,5-tetrahydroxyoxan-2-yl)methoxy]phosphonic acid	C1C(C(C(C(O1)(COP(=O)(O)O)O)O)O)O	-4,500	124525719;157049288;9547924;9795155;20843309;135054728;135054729;129626756;14010979;21145106;124300878;102329081;52916946;146037068;146037069;92224956;92224957;3493286;90657230;90657231;90658416;90658736;90658737;417447;440544;11780236	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0073769);HMDB:(HMDB0243977);MiMeDB:(MMDBc0055876);BloodExposome:(9547924);METACYC:(A-DGLC-HEX-1:5 CPD-16155 CPD-16156 CPD-16160 CPD-16161 CPD-23692);CHEBI:(184379 37516 138150 138801 42320);KEGG:(C05001);MESH:(9547924);PUBCHEM:(124525719 157049288 9547924 9795155 20843309 135054728 135054729 129626756 14010979 21145106 124300878 102329081 52916946 146037068 146037069 92224956 92224957 3493286 90657230 90657231 90658416 90658736 90658737 417447 440544 11780236);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	1130367342	259,023	72	1,200	650278124965460820	650277912175824361	912	
1	2	0,086	0,086	-173,340		60,371	C8H10N2O7	[M - H]-	C8H9N2O7-	XQFYRGXIFQSOHR	InChI=1S/C8H10N2O7/c9-5(11)1-3(7(14)15)10-4(8(16)17)2-6(12)13/h3H,1-2H2,(H2,9,11)(H,12,13)(H,14,15)(H,16,17)	2-(3-Amino-1-carboxy-3-oxopropyl)iminobutanedioic acid	C(C(C(=O)O)N=C(CC(=O)O)C(=O)O)C(=O)N	-1,900	141728914	PUBCHEM:(141728914)	2	245,043	72	1,206	650278128111189635	650277907545312296	823	
1	2	0,129	0,197	-15,315		12,439	C3H9O6P	[M - H]-	C3H8O6P-	DHCLVCXQIBBOPH	InChI=1S/C3H9O6P/c4-1-3(2-5)9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)	Glycerol 2-Phosphate	C(C(CO)OP(=O)(O)O)O	-2,900	66557594;2526;3611397	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0002520);MiMeDB:(MMDBc0030316);BloodExposome:(62820 2526 6101544);SUPERNATURAL:(SN0065597);MESH:(2526 3611397);FooDB:(FDB023021);PUBCHEM:(66557594 2526 3611397);COCONUT:(CNP0172314);NORMAN:(NS00013423 NS00081168 NS00081409);METACYC:(CPD-536);CHEBI:(132089 132092 31336 17270 58083);KEGG:(C02979);DSSTox:(DTXSID1023106 DTXSID1048962 DTXSID301002290 DTXSID301002369 DTXSID40660884 DTXSID60158536 DTXSID80225496);LOTUS:(Q21099098);YMDB:(YMDB00994);PUBCHEMANNOTATIONDRUG;PUBMED;KNAPSACK:(DHCLVCXQIBBOPH-UHFFFAOYSA-N)	139376003454	171,006	72	1,207	650278128811638706	650277887488148120	320	
1	2	0,093	0,093	-186,126		18,317	C4H14N4O6S2	[M - H]-	C4H13N4O6S2-	AVICOIBVSNHYHT	InChI=1S/C4H14N4O6S2/c5-4(6,14-16(8,11)12)2-1-3-13-15(7,9)10/h1-3,5-6H2,(H2,7,9,10)(H2,8,11,12)	(1,1-Diamino-4-sulfamoyloxybutyl) sulfamate	C(CC(N)(N)OS(=O)(=O)N)COS(=O)(=O)N	-3,400	53664056	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0242289);BloodExposome:(53664056);PUBCHEM:(53664056);PUBMED	20971594	277,030	72	1,208	650278127523986881	650277918324674523	1010	
1	3	0,426	0,426	-37,657		103,701	C6H13ClO6	[M - H]-	C6H12ClO6-	WWCMKOONCCZFPC	InChI=1S/C6H13ClO6/c7-6(13)5(12)4(11)3(10)2(9)1-8/h2-6,8-13H,1H2	(2R,3S,4R,5R)-1-chlorohexane-1,2,3,4,5,6-hexol	C(C(C(C(C(C(O)Cl)O)O)O)O)O	-2,083	118497193;129647851;129705377;54452793	PUBCHEM:(118497193 129647851 129705377 54452793)	2	215,032	73	1,216	650278127637233151	650277899303503947	622	
1	2	0,012	0,012	-122,896		90,828	C8H8N4O4	[M - H]-	C8H7N4O4-	WTYAEKHBLPBAPE	InChI=1S/C8H8N4O4/c1-4(13)16-12-6-5(9-3-10-6)7(14)11(2)8(12)15/h3H,1-2H3,(H,9,10)	1-Methyl-3-acetoxyxanthine	CC(=O)ON1C2=C(C(=O)N(C1=O)C)NC=N2	-0,427	161826	MESH:(161826);PUBCHEM:(161826);DSSTox:(DTXSID70188187)	137438953478	223,046	73	1,217	650278135358949625	650277900914116883	662	
1	6	0,494	0,494	-165,727		11,392	C22H20N2O4S2	[M - H]-	C22H19N2O4S2-	AUGIVSDYNQWPBK	InChI=1S/C22H20N2O4S2/c1-15(25)16-8-10-19(11-9-16)23-22(26)20-13-17-5-2-3-6-18(17)14-24(20)30(27,28)21-7-4-12-29-21/h2-12,20H,13-14H2,1H3,(H,23,26)	N-(4-acetylphenyl)-2-(thiophene-2-sulfonyl)-1,2,3,4-tetrahydroisoquinoline-3-carboxamide	CC(=O)C1=CC=C(C=C1)NC(=O)C2CC3=CC=CC=C3CN2S(=O)(=O)C4=CC=CS4	3,200	3152176;992656;992897	COCONUT:(CNP0009005);SUPERNATURAL:(SN0015579);PUBCHEM:(3152176 992656 992897)	3145730	439,078	73	1,219	650278132141917497	650277983294447668	1839	
1	2	0,032	0,032	-28,758		37,553	C6H12O7	[M - H]-	C6H11O7-	RGHNJXZEOKUKBD	InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)	Gulonate	C(C(C(C(C(C(=O)O)O)O)O)O)O	-3,400	4134252;58969553;9794176;9891231;9891369;6857417;6857680;40468191;40468192;87722907;5311443;5459956;5459986;5460054;5461127;51397482;129673246;134694907;134944020;134944021;38988608;6419706;40768247;16757726;140625535;3032299;3085666;3246006;3246058;88304923;148549368;90738010;165412478;165412851;89382046;90910290;153695909;153712855;153712856;54265261;123890911;13767387;11479470;139025120;130342597;604;10690;128869;152304;193325;439315;12310779;12310780;117972898;90470114;44153679;44229140;44457530	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0303730 HMDB0000625 HMDB0003290 HMDB0000565 HMDB0303731 HMDB0253886 HMDB0242119);MiMeDB:(MMDBc0000288 MMDBc0032150 MMDBc0029790 MMDBc0031919 MMDBc0030054 MMDBc0054433 MMDBc0031681 MMDBc0000354 MMDBc0000124 MMDBc0030057);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(3246006 10690 16760467 152304 23672301 23684902 517056 6857417 128869 3085666 604 6419706);SUPERNATURAL:(SN0324550);HSDB:(299-27-4 10361-31-6 526-95-4);MESH:(604 10690 128869 152304 193325 439315 3246006 5459956 5460054 6419706 6857417 6857680 9891369);FooDB:(FDB001855 FDB001980 FDB016203 FDB020125 FDB020126 FDB020175 FDB022122 FDB023136);PUBCHEM:(4134252 58969553 9794176 9891231 9891369 6857417 6857680 40468191 40468192 87722907 5311443 5459956 5459986 5460054 5461127 51397482 129673246 134694907 134944020 134944021 38988608 6419706 40768247 16757726 140625535 3032299 3085666 3246006 3246058 88304923 148549368 90738010 165412478 165412851 89382046 90910290 153695909 153712855 153712856 54265261 123890911 13767387 11479470 139025120 130342597 604 10690 128869 152304 193325 439315 12310779 12310780 117972898 90470114 44153679 44229140 44457530);GNPS:(CCMSLIB00000578379);COCONUT:(CNP0198480);NORMAN:(NS00008847 NS00069411 NS00076293 NS00077464 NS00079405 NS00083140 NS00087535 NS00096415);METACYC:(CPD3IU-484 CPD3IU-25 CPD0-1083 CPD-14805 PHOSPHO-ENOL-PYRUVATE CPD3IU-6 B-HEP-1:5 D-GALACTONATE CPD-16836 GLUCONATE CPD3IU-24 CPD3IU-142 CPD0-1197 CPD-24869 1-RADYL-2-ACYL-SN-GLYCERO-3-PHOSPHOETHAN CPD3IU-13 44-DIMETHYL-824-CHOLESTADIENOL CPD1UA-5657 UBIQUINONE-9 L-IDONATE L-GULONATE D-ALTRONATE CPD-17716 CPD-14807 LACTALD CPD3IU-1524);PLANTCYC:(L-IDONATE L-GULONATE CPD0-1083 GLUCONATE);CHEBI:(87753 16154 17767 37425 46644 53071 18391 86359 17796 33198 16534 33076 13115 32032 17360 21336 192972 12931 84997);KEGG:(C00817 C00880 C15930 C00257 C00770 C00514 C00800);DSSTox:(DTXSID10908503 DTXSID201317688 DTXSID20174090 DTXSID20873874 DTXSID20873879 DTXSID301045955 DTXSID40209656 DTXSID40331426 DTXSID60896805 DTXSID701316380 DTXSID701318867 DTXSID7027170 DTXSID7029617 DTXSID70956520 DTXSID801317486 DTXSID8027169 DTXSID8042000 DTXSID901317265);LOTUS:(Q27120662 Q27453292 Q27159899 Q27101959 Q407569 Q27104257 Q105235847);YMDB:(YMDB00383);PUBCHEMANNOTATIONDRUG;PUBCHEMANNOTATIONFOOD;PUBMED;KNAPSACK:(RGHNJXZEOKUKBD-UHFFFAOYSA-N)	139577465726	195,050	73	1,221	650278132997555899	650277893427283284	465	
1	1	0,039	0,106	-59,066		91,753	C12H22O11	[M - H]-	C12H21O11-	RULSWEULPANCDV	InChI=1S/C12H22O11/c13-1-4(16)7(18)11(5(17)2-14)23-12-10(21)9(20)8(19)6(3-15)22-12/h4,6-16,18-21H,1-3H2	Turanose	C(C1C(C(C(C(O1)OC(C(C(CO)O)O)C(=O)CO)O)O)O)O	-4,800	163059015;5460935;92218269;92218270;92218271;92218272;91595517;54286473;54286474;54286475;68125557;70157541;219660;91117511	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0011740 HMDB0260157);MiMeDB:(MMDBc0000261);BloodExposome:(5460935 54286473);SUPERNATURAL:(SN0335617);MESH:(5460935);PUBCHEM:(163059015 5460935 92218269 92218270 92218271 92218272 91595517 54286473 54286474 54286475 68125557 70157541 219660 91117511);COCONUT:(CNP0346928);METACYC:(CPD-13399);CHEBI:(32528);KEGG:(C19636);DSSTox:(DTXSID90876998);LOTUS:(Q115946416 Q2733419);PUBMED:(null)	138805250414	341,109	73	1,221	650278141176450368	650277958996842969	1520	
1	1	0,200	0,200	-36,643		53,403	C4H8N4O4	[M - H]-	C4H7N4O4-	NUCLJNSWZCHRKL	InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)	Allantoate	C(C(=O)O)(NC(=O)N)NC(=O)N	-2,600	5287444;203	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0001209);MiMeDB:(MMDBc0029590);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(203);SUPERNATURAL:(SN0255309);MESH:(203);FooDB:(FDB012646);PUBCHEM:(5287444 203);COCONUT:(CNP0270535);NORMAN:(NS00041382);METACYC:(ALLANTOATE);PLANTCYC:(ALLANTOATE);CHEBI:(30837 17536);KEGG:(C00499);DSSTox:(DTXSID3059187);LOTUS:(Q1067123);YMDB:(YMDB00199);PUBCHEMANNOTATIONDRUG;PUBMED;KNAPSACK:(NUCLJNSWZCHRKL-UHFFFAOYSA-N)	139443243390	175,047	74	1,235	650278122532763686	650277889061012310	360	
1	1	0,032	0,061	-51,220		77,841	C12H22O11	[M - H]-	C12H21O11-	AYRXSINWFIIFAE	InChI=1S/C12H22O11/c13-1-4(15)7(17)8(18)5(16)3-22-12-11(21)10(20)9(19)6(2-14)23-12/h1,4-12,14-21H,2-3H2	Isomaltose	C(C1C(C(C(C(O1)OCC(C(C(C(C=O)O)O)O)O)O)O)O)O	-5,000	154831805;134247396;134247449;101138620;124921482;124921483;124921484;124921485;53393662;125508855;5460022;5460027;51403117;51411326;51411327;51411328;86740929;129850967;21123015;101762856;162955482;20056559;92024306;92024320;92450279;91696340;88100170;88101055;644112;71771812;121434323;139329543;139489019;139489023;139489025;98116833;92807;151251;219994;133612010;44148106	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0226411);NORMAN:(NS00043068);HMDB:(HMDB0259486);BloodExposome:(151251 5460027 88100170 20056559 5460022);SUPERNATURAL:(SN0018938);MESH:(151251 5460022 5460027 20056559 88100170);PUBCHEM:(154831805 134247396 134247449 101138620 124921482 124921483 124921484 124921485 53393662 125508855 5460022 5460027 51403117 51411326 51411327 51411328 86740929 129850967 21123015 101762856 162955482 20056559 92024306 92024320 92450279 91696340 88100170 88101055 644112 71771812 121434323 139329543 139489019 139489023 139489025 98116833 92807 151251 219994 133612010 44148106);DSSTox:(DTXSID001291852 DTXSID101014653 DTXSID101301424 DTXSID301295677 DTXSID40277375 DTXSID801017741);LOTUS:(Q115785315 Q104921347 Q27279895);PUBMED:(null);KNAPSACK:(AYRXSINWFIIFAE-UHFFFAOYSA-N)	137731768414	341,109	74	1,237	650278140832517377	650277959135255006	1521	
1	3	0,193	0,193	-181,496		32,712	C12H22O13P2	[M - H]-	C12H21O13P2-	HUWZQGOJZGOSLG	InChI=1S/C12H22O13P2/c1-5-10-9(13)7(22-5)3-21-27(18,19)25-12(15)6(2)23-8(11(12)14)4-20-26(16,17)24-10/h5-11,13-15H,3-4H2,1-2H3,(H,16,17)(H,18,19)	3,11-Dihydroxy-8,16-dimethyl-3,11-dioxo-2,4,7,10,12,15-hexaoxa-3lambda5,11lambda5-diphosphatricyclo[12.2.1.16,9]octadecane-1,17,18-triol	CC1C2C(C(O1)COP(=O)(OC3(C(OC(C3O)COP(=O)(O2)O)C)O)O)O	-4,100	163629541	PUBCHEM:(163629541)	2	435,044	74	1,240	650278165415336986	650277983164424224	1835	
1	1	0,070	0,070	-111,975		79,807	C6H6N4O2	[M - H]-	C6H5N4O2-	FXQGXBGGCANVFZ	InChI=1S/C6H6N4O2/c11-3-1-7-6(12)4-5(10-3)9-2-8-4/h2H,1H2,(H,7,12)(H,8,9)(H,10,11)	1,4,6,7-Tetrahydroimidazo[4,5-E][1,4]diazepine-5,8-dione	C1C(=O)NC2=C(C(=O)N1)NC=N2	-0,982	362126	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(362126);DSSTox:(DTXSID60327003)	137506062338	165,040	75	1,244	650278144871633384	650277885554573776	280	
1	2	0,241	0,728	-30,960		72,069	C10H12N4O5	[M - H]-	C10H11N4O5-	UGQMRVRMYYASKQ	InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)	Inosin	C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)CO)O)O	-1,654	101384430;136500363;136590533;136614026;136623569;136624672;136663976;136666654;136704542;136740452;136823424;135398641;135402037;135403801;135410268;135440076;137295291;137316189;136008578;136016205;136026711;135522261;135530787;135547062;135600705;135604773;136162269;136164996;136232990;136242403;136265389;135768163;135768164;135768165;136364447;135828043;135862819;135885678;135905199;135914512;135920954;135928013;136481788;136494324;135956386;135992491;135998908;165412906;165413019;153713227;139061493;164669487	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000195 HMDB0003040 HMDB0247301);MiMeDB:(MMDBc0000064);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(135402037 135992491 135398641 135410268 135522261 135403801 136026711);SUPERNATURAL:(SN0369929);MESH:(135398641 135410268);FooDB:(FDB023100);PUBCHEM:(101384430 136500363 136590533 136614026 136623569 136624672 136663976 136666654 136704542 136740452 136823424 135398641 135402037 135403801 135410268 135440076 137295291 137316189 136008578 136016205 136026711 135522261 135530787 135547062 135600705 135604773 136162269 136164996 136232990 136242403 136265389 135768163 135768164 135768165 136364447 135828043 135862819 135885678 135905199 135914512 135920954 135928013 136481788 136494324 135956386 135992491 135998908 165412906 165413019 153713227 139061493 164669487);GNPS:(CCMSLIB00003134750);COCONUT:(CNP0330061);NORMAN:(NS00010210 NS00080753);METACYC:(A-XGAL-HEX-1:5_6:A CPD-18882 INOSINE SMA-0000213);PLANTCYC:(INOSINE);CHEBI:(88455 17596);KEGG:(C00294);DSSTox:(DTXSID20274286 DTXSID2045993 DTXSID50417321 DTXSID70191570 DTXSID90859029);LOTUS:(Q82003661 Q422564 Q105272505);YMDB:(YMDB00510);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(UGQMRVRMYYASKQ-UHFFFAOYSA-N)	139443247486	267,073	75	1,248	650278147270775619	650277913484447389	948	
1	1	-Infinity	-Infinity	-88,567		42,287	C12H25O15P	[M - H]-	C12H24O15P-	UQGJKTVCBRWGNZ	InChI=1S/C12H26O15P/c13-1-3(15)5(17)7(19)9(21)11(23)26-28(25)27-12(24)10(22)8(20)6(18)4(16)2-14/h3-24H,1-2H2/q+1	bis[(2R,3S,4R,5R)-1,2,3,4,5,6-hexahydroxyhexoxy]-oxophosphanium	C(C(C(C(C(C(O)O[P+](=O)OC(C(C(C(C(CO)O)O)O)O)O)O)O)O)O)O	-7,400	87579335	PUBCHEM:(87579335)	2	439,084	75	1,252	650278156565354484	650277983336390713	1840	
